n,beta,eta,gamma,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,optimal_delta,best_relative_mse
10,2.0,100.0,1000,1010.0954762378454,1015.5649440063372,1029.381318317292,1041.4184820748758,1050.256553646873,1055.5830647534474,1069.9662688177655,1085.4914185719167,1094.7898283397717,1095.9598455051807,0.051,0.04997001065269666
10,2.0,100.0,1000,1019.5693020341903,1027.2235384804508,1034.2265544381075,1078.5990894994598,1079.3351724994486,1084.6269379801006,1110.0216610887292,1112.2073742132648,1121.4048841682695,1142.4384981910666,0.201,0.00029992013840675764
10,2.0,100.0,1000,1020.030923778813,1033.6457839866846,1040.1385726940339,1061.3718573425049,1067.7521464129327,1069.3214337691315,1091.6029614813058,1109.5767106416642,1110.0117055550654,1155.9331565537689,0.021,0.003915683261715144
10,2.0,100.0,1000,1014.6906737689658,1034.495609122963,1055.5558620390727,1058.4811315076859,1076.968263946987,1082.50087660926,1091.3007759148381,1102.6878427177394,1105.020974481296,1113.389551026715,0.301,0.015560740053331003
10,2.0,100.0,1000,1021.8190480498005,1057.1352249857314,1058.508149485192,1064.3943733292838,1072.055580019012,1083.4168436443547,1110.1705832157218,1110.4642588981,1130.7684155080988,1194.7519790883466,0.221,5.039986866261345e-05
10,2.0,100.0,1000,1023.496905522336,1041.2547706777,1078.5072243653221,1106.6139482532335,1107.6549287072037,1125.132473177712,1125.8078350123185,1161.509419540685,1179.7934027051635,1231.8105101745682,0.701,0.10063940872376945
10,2.0,100.0,1000,1013.6797363171141,1039.4137824306536,1044.3573979965577,1045.393361917328,1077.0520443071568,1085.447114804714,1085.6722673451509,1103.081307732541,1107.9212334545334,1130.8537606846821,0.251,0.008431802669600755
10,2.0,100.0,1000,1021.4416255434384,1040.0688607874881,1048.9284296863918,1057.8675754910705,1097.5017861811452,1103.0200119514004,1117.1072520864502,1119.7932483163124,1134.877297157608,1170.7711576087179,0.191,0.012824980797194043
10,2.0,100.0,1000,1031.9645814389544,1039.1623728916659,1069.115959382374,1093.1923822748888,1119.4328035329745,1134.5253370623536,1157.4447991518489,1169.3222367245046,1216.3629277538619,1260.6275927941074,0.351,0.20530554339567866
10,2.0,100.0,1000,1000.9650035854643,1030.9401928424404,1037.0099217667453,1080.6429818796514,1100.403162666421,1108.433515276479,1141.5349032409654,1158.5618764231324,1173.6423564119314,1229.5024591100284,0.701,0.20500503210825144
10,2.0,100.0,1000,1022.3037493227521,1063.1243826806442,1074.2210017558953,1079.7572811345979,1079.9420517528222,1105.3646428071204,1105.5464669521475,1143.9615773042412,1163.020538461478,1203.7173675530655,0.411,0.0066354757651094845
10,2.0,100.0,1000,1023.0561164725757,1053.0785451217575,1056.8993067902777,1063.214870535902,1088.735046886272,1123.3094123681985,1127.1469060049233,1137.9924479376707,1142.029103156881,1178.7647021855032,0.301,0.022832302413144746
10,2.0,100.0,1000,1008.0747022420663,1029.6897685112988,1045.098593247545,1059.7180478245966,1062.1593628819865,1062.3958839826107,1068.8018908632191,1072.2368172265587,1121.1748721344381,1181.7804449490632,0.081,0.00039346473304524554
10,2.0,100.0,1000,1014.8469121114681,1032.1112132518392,1067.5962547293664,1073.407833637929,1083.480940798513,1085.4013831127804,1088.4785023326776,1112.4211770309032,1127.9385576512266,1144.35044347076,0.361,0.0004461026116288143
10,2.0,100.0,1000,1008.4843773077023,1021.4964681383847,1049.8847000904934,1072.9358064948149,1081.5091732501066,1082.1552621696123,1108.749594586368,1109.5103186867996,1112.6603742591542,1134.2769609685836,0.351,0.003788285331558999
10,2.0,100.0,1000,1011.1070306819433,1060.5727705935242,1060.788210857255,1064.0042121507745,1089.53352157271,1096.107508996476,1130.5682756153765,1138.0607823589946,1148.1524352019942,1185.5266238128413,0.701,3.7746336358450106e-05
10,2.0,100.0,1000,1005.4748609162954,1008.1713570153296,1024.3856476320898,1036.217236536241,1061.9529038094324,1065.6587111237775,1087.5122509899559,1087.5834057947418,1089.5070808176529,1103.5926190919997,0.121,0.013350892053340235
10,2.0,100.0,1000,1033.5513494577506,1046.7848020118543,1046.8285226421754,1069.4927179231026,1081.3832580988508,1099.0686413426715,1102.3971299534594,1120.6295095195792,1132.2044275271662,1145.8172397101405,0.061,0.0070201941252037055
10,2.0,100.0,1000,1046.2505815236896,1065.384463280784,1072.600188103345,1072.707424625075,1078.3405556405546,1081.262145629737,1103.5423430307198,1106.768920512287,1119.5904305573424,1130.3917014778908,0.121,0.1289632099032433
10,2.0,100.0,1000,1038.139718538011,1041.2924538184461,1054.1909655453185,1057.965946886148,1096.4368262238766,1101.3011805777319,1111.1014787450956,1111.6702569164033,1146.1261381677016,1178.8920875725682,0.011,0.0016848316895602422
10,2.0,100.0,1000,1030.125663627268,1053.922492995317,1061.5369369014204,1066.6240039197805,1087.536267919541,1093.8020448230798,1116.3055688083177,1123.8747583882548,1144.4895462724373,1179.0375688539523,0.191,0.0014706385722517792
10,2.0,100.0,1000,1041.3480610663823,1081.266098551504,1090.4433475133467,1094.6091013783343,1096.5498709662734,1106.0476496833699,1109.5039068601395,1128.8219533307913,1141.4035071477817,1144.3280165361234,0.271,0.16539407247666515
10,2.0,100.0,1000,1025.8142291038864,1066.7765757929005,1067.056281109848,1068.0238941465025,1074.6033396843948,1074.6988738518844,1077.619473655934,1110.4698019651403,1127.3970930287,1189.4502643404958,0.171,0.030585956113575723
10,2.0,100.0,1000,1013.333501219255,1039.7050970928703,1053.52417225411,1057.9454325813483,1098.6023959958713,1100.4039816673494,1121.8438476341473,1128.2005163307235,1133.3065612163462,1141.97723654368,0.341,0.01736240776750786
10,2.0,100.0,1000,1026.815205669031,1043.9976345483828,1048.9846216746716,1076.8286510090372,1085.1312853729391,1086.0040997789922,1092.9008601214327,1116.65816377075,1141.8047402469174,1159.247813057057,0.151,9.619782876979579e-05
10,2.0,100.0,1000,1005.7285698124236,1036.5556200624856,1050.6324370580985,1051.470613801706,1060.1721098876442,1064.6412370592632,1086.02640022883,1091.4694891749523,1094.9507817698732,1156.4926768074351,0.261,0.008049555644077992
10,2.0,100.0,1000,1022.228951665725,1025.4706008645528,1044.0380632880895,1048.861363015427,1076.5525010090626,1082.3772703817874,1103.7015718610369,1108.4494414173466,1118.35097267915,1162.4390130272088,0.031,0.0006070042012458211
10,2.0,100.0,1000,1018.0119922056828,1029.0305612856428,1036.5284042767025,1063.5563389624126,1064.988921826251,1086.1235377313951,1095.0636470702093,1102.982468855008,1118.0818650755336,1164.3024165025652,0.041,0.0004785978251741566
10,2.0,100.0,1000,1030.7481836749307,1036.0031504784242,1042.9387548501852,1076.3254045474057,1091.306015502722,1100.3790048566884,1107.305293463266,1110.146537538616,1110.9854080406092,1120.3663581009198,0.181,0.018594390176522722
10,2.0,100.0,1000,1023.3178344850952,1041.5828047583113,1047.8514147061103,1065.372696881343,1069.1962643912475,1087.424436429004,1130.7509111894246,1150.4948033079716,1153.818343445843,1156.1304292857496,0.021,0.017295224639328224
10,2.0,100.0,1000,1021.190535835963,1047.506179812691,1048.7315128436105,1057.4054810179161,1057.9378558559063,1086.2458335364047,1092.7090604897326,1116.9876860721224,1122.8906447975312,1161.3194582849333,0.131,0.003101968587466398
10,2.0,100.0,1000,1029.2635278515618,1044.8396376955754,1079.285617270905,1082.4806265020602,1113.8090753738713,1116.5540792201705,1118.6824027829393,1119.8288297017343,1133.640030694686,1155.7865504969643,0.361,0.0005144286917879378
10,2.0,100.0,1000,1027.444003118146,1060.692244030607,1080.8951982247336,1083.2026569102395,1093.2953142025822,1093.4541489206208,1097.4486623287557,1112.996643294765,1147.6961753860703,1151.7300530267837,0.321,0.02664926532164868
10,2.0,100.0,1000,1034.4470787118764,1050.4206687648964,1063.0908793481121,1066.3070433043642,1073.7813222575335,1074.1922181743626,1089.5386466600746,1090.0163312234472,1102.2955085016088,1133.4472666301651,0.141,0.10098489850991413
10,2.0,100.0,1000,1010.8977633257567,1027.4496816562394,1043.1681516823412,1076.6215265565206,1077.9412928789218,1081.8465046968406,1083.3438302066659,1114.3082999083952,1117.9356898596293,1129.1377295416273,0.301,0.00018971789646783833
10,2.0,100.0,1000,1024.8991186325936,1026.4042250050102,1037.2996019251316,1056.5195859759847,1060.7935553613954,1072.4963188878892,1083.8531305163744,1086.7454517398046,1092.5274054523763,1135.3350861429774,0.031,0.05561434607529912
10,2.0,100.0,1000,1032.9468942317367,1057.6610448362612,1079.97325761063,1087.8043268884344,1090.5333711406124,1100.2784691512945,1104.0342422727103,1107.8172501281426,1137.1648501317502,1151.1535455068476,0.321,0.021222042834484093
10,2.0,100.0,1000,1034.0136599488303,1035.698522849139,1051.8687381457114,1068.27210953134,1081.5946072263057,1083.2351844501525,1097.40640266732,1103.4575072240427,1111.6018577140992,1118.0091832902922,0.141,0.05441725138230834
10,2.0,100.0,1000,1002.0948239334915,1056.4076164686942,1066.1992819031084,1077.566408747138,1082.9827821491476,1085.5454236341259,1101.4682316141461,1135.6826954852913,1141.937315403247,1198.497261227838,0.591,0.017242765849386953
10,2.0,100.0,1000,1027.1270174655335,1034.3547287476076,1035.2757048938838,1040.1443050335456,1100.5037730836482,1102.0642268991007,1112.262797350269,1129.2596689789807,1132.3056038206234,1153.2691071160573,0.101,0.00036120110449328063
10,2.0,100.0,1000,1019.3250687856112,1023.4161822680196,1039.0708525939153,1041.3482964302896,1073.6113260750571,1088.2228546538427,1101.5323817354329,1113.6964014900157,1136.379573034113,1145.762644562767,0.021,0.0015159585126519762
10,2.0,100.0,1000,1006.8194638426073,1008.0008812607709,1045.4672348293684,1050.3630705043436,1057.024715195465,1086.0753406547012,1120.9081929699396,1136.6977808489721,1152.765875719278,1211.116398307124,0.161,0.07718999895010357
10,2.0,100.0,1000,1019.3484039687197,1053.5889343190456,1054.357819257346,1056.264859643603,1067.0749138307763,1086.6548734205076,1119.2690331853917,1122.6769356407247,1133.2810487090444,1171.2868023603462,0.251,0.0004695528061924772
10,2.0,100.0,1000,1018.7496786046685,1023.1968521043162,1032.7720815294292,1048.400470558576,1077.660336754348,1078.4769283012465,1080.5693872624822,1090.0447535884687,1094.9873484028712,1101.0252245349973,0.131,0.0475393001582325
10,2.0,100.0,1000,1014.4511513025656,1043.4329286937111,1053.2518093300241,1062.9437368447764,1068.9300165511359,1080.8023770028753,1081.5646304331497,1100.2672176184003,1108.4153535590203,1143.8466937073001,0.311,0.01453156885388158
10,2.0,100.0,1000,1063.0162841189965,1080.5885037944067,1100.3794025301422,1108.5848221170118,1122.444441870803,1137.1931020847192,1137.2755589040391,1143.102904863761,1150.4787093941572,1185.9872464246032,0.271,0.007188673476893291
10,2.0,100.0,1000,1016.5372045988454,1040.9477113609078,1061.5121050133964,1071.454718960108,1075.2614907050227,1086.162139485115,1090.9644614226327,1095.7795199031575,1105.1053589831763,1129.7362979558131,0.331,0.029548850928362513
10,2.0,100.0,1000,1038.918037072966,1056.1537520911556,1056.537724921889,1068.7378786403765,1080.8124392805466,1088.2120882152958,1100.9987358732685,1102.4045764640666,1110.1782576241967,1131.403564772413,0.131,0.076289730464224
10,2.0,100.0,1000,1011.9149654947821,1035.3090362615537,1045.3665772874874,1065.302833137182,1079.1285351578656,1097.6206639750085,1129.0310547984423,1149.3876040390346,1159.7593394362245,1159.9206615981284,0.261,0.06829451448311986
10,2.0,100.0,1000,1041.9704057815336,1049.175256750535,1051.6470088882756,1080.0445802721745,1081.6599595691941,1089.1975977054024,1095.654543475116,1110.2533090386532,1131.7328359451103,1149.9585410333457,0.031,0.03835720045234279
10,2.0,100.0,1000,1041.0121834297263,1063.6897465858017,1066.1968180521712,1084.6376629126346,1089.6455025806858,1093.9286489649446,1103.7428328666658,1112.2306087509526,1124.8995508356998,1181.6963684820323,0.111,0.016322805716265248
10,2.0,100.0,1000,1034.572701007035,1061.4954321868292,1064.9708306637021,1068.771439288578,1074.7179211629164,1088.70964403759,1092.2623685111867,1146.5032272662695,1147.4286230473972,1157.2588831953906,0.101,0.0059371182637906654
10,2.0,100.0,1000,1028.2536687189108,1056.574491051071,1059.3359466634274,1075.209743924157,1100.278082556119,1109.799303828514,1133.1383686354613,1134.5642272557461,1137.455102531961,1154.3430665029673,0.301,0.004617302129736196
10,2.0,100.0,1000,1005.1615658133836,1023.5983384101856,1024.6664267567464,1048.42053297973,1079.6369719394304,1082.5564711278555,1086.9372664219663,1094.3224237765724,1107.9692185614094,1109.8894355192201,0.211,0.0010698269992730463
10,2.0,100.0,1000,1015.7287407847454,1087.9110575598584,1097.1401038647355,1100.386539323445,1110.0189397613049,1116.3006829471499,1127.1344781131031,1129.8222705424562,1163.041825921348,1173.5674539512906,0.261,0.5423354119579828
10,2.0,100.0,1000,1023.7060493984781,1044.0916800081905,1060.114714073243,1077.2566164166292,1100.2391573972075,1104.8716722615734,1116.2005505275185,1153.4229488586197,1158.90284783209,1167.6429001818256,0.311,0.038681153562110146
10,2.0,100.0,1000,1027.5579127803321,1044.5503838060615,1055.4357357695405,1065.7705490603973,1069.6234061502046,1073.6655270714389,1075.8548069762437,1085.3822700275045,1130.3625140570027,1145.9140514615856,0.041,0.03507733610636065
10,2.0,100.0,1000,1021.4450212809044,1030.819288397504,1040.8443307809105,1047.7750245771863,1064.4272998635468,1074.7071258140825,1079.7970314298177,1080.8839602349694,1083.3203259261634,1092.5725512812312,0.111,0.10865287269939783
10,2.0,100.0,1000,1019.9913418431545,1020.4434130025469,1037.6689608607765,1063.3210723120978,1069.5650269517594,1089.004144053065,1103.0191716200347,1105.3595395296354,1110.551920109349,1118.2961282624863,0.171,0.007225871615296412
10,2.0,100.0,1000,1020.0479760942997,1055.472674247052,1056.3454804933806,1066.0117529549545,1089.789240524301,1099.6016783443597,1102.5701042454953,1137.782543227575,1153.8953343084406,1215.8617698980843,0.311,0.027351098727467108
10,2.0,100.0,1000,1036.1919044490492,1057.3013023520841,1071.5161847283302,1081.5784599463357,1090.0033929533818,1091.0009041938001,1117.6447234452537,1142.7881879768943,1154.4457002477786,1189.4871735915906,0.171,0.004120240257712862
10,2.0,100.0,1000,1028.634608476856,1034.6478580509934,1038.970597823679,1078.4633812467016,1103.3147875137056,1118.4641802363528,1131.26367370687,1136.0192365035239,1147.9523746317118,1158.2845209857585,0.201,0.01654674014787936
10,2.0,100.0,1000,1019.3145011794828,1038.9804819111744,1047.9797484925093,1060.291091784466,1069.689325276366,1107.4358831697991,1114.6826654750175,1122.7415335925946,1137.4992525411672,1176.6609655564005,0.131,0.016012875874124158
10,2.0,100.0,1000,1013.464160928572,1020.7380875970183,1044.9233473719232,1046.2200206919445,1050.5063021075557,1055.3319325799755,1067.1637189492567,1067.4424981022446,1078.403933125144,1099.788034430276,0.181,0.12149947718468103
10,2.0,100.0,1000,1018.8079133316198,1036.6572253544866,1084.690384714536,1091.128997794166,1102.700626097292,1103.440018524936,1105.6702606161782,1113.4862429104946,1115.4414123536515,1159.8868937241152,0.351,0.036185533420569356
10,2.0,100.0,1000,1039.93293576201,1079.7175151836022,1081.765426661324,1100.2540267426962,1106.7577746612792,1108.1000718217324,1123.9862432086227,1126.8404868411565,1171.8384579219542,1178.503149237542,0.341,0.006212465427792949
10,2.0,100.0,1000,1013.3120495941487,1050.264297838944,1050.5995902879624,1059.0554550680504,1073.5445908055824,1103.7172266870596,1110.0166571307593,1111.7536646221367,1118.281878264731,1126.5960560908866,0.321,0.006480060805728966
10,2.0,100.0,1000,1023.0430028806871,1039.1192812082975,1051.5383567018787,1063.1947145273155,1085.8636011201831,1086.0403285404007,1114.0280629219474,1133.1203854067887,1143.1568044509365,1162.0000257176416,0.121,0.0085799095989714
10,2.0,100.0,1000,1040.4473581607874,1083.422888593471,1085.9537598593258,1087.2102138913629,1089.1441383987467,1115.0135927281171,1136.4866085714518,1153.9544161619513,1155.5314606469235,1163.4601849554847,0.311,0.016204480192285098
10,2.0,100.0,1000,1038.4847524742413,1052.671067509582,1053.9627086130517,1060.6301959082025,1072.498614865152,1074.475541145395,1074.9406917723,1078.3462828437691,1092.3588209901218,1101.1706497749963,0.111,0.26207503664939197
10,2.0,100.0,1000,1009.1922338323744,1027.8981248027585,1054.5511981680304,1055.1242105883637,1066.047975150479,1069.444544713824,1077.5368977841035,1101.0958548957226,1101.4379520667896,1123.3371085938024,0.301,0.01433897444026109
10,2.0,100.0,1000,1029.127293650816,1036.7364971818224,1075.610429890366,1075.709781054039,1083.5361356543856,1095.6956334676986,1096.2332169103956,1114.4330240641093,1116.2902746691984,1136.7658152314818,0.291,0.021510269811181395
10,2.0,100.0,1000,1021.8792527214149,1037.7953373930907,1073.8036592016847,1074.319632116813,1102.6579111375092,1107.6994624998513,1113.6684397727788,1123.7993734525178,1153.6948113650296,1164.9111962242223,0.401,0.01667905756063662
