n,beta,eta,gamma,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,optimal_delta,best_mse
15,1.0,100.0,1000,1006.5424206620722,1014.3851790831714,1018.2429372561003,1031.7791032384753,1045.6104815192505,1069.8629589491925,1073.0279110397864,1080.5049614906616,1087.3464099537568,1090.1761559981885,1095.792089769033,1121.9340383776118,1145.1204159370486,1248.8498633906086,1294.2398182831278,0.5,6.25870926207791
15,1.0,100.0,1000,1012.4348201348605,1014.3897579003268,1016.5100933174954,1018.2030357200365,1018.3916575248319,1027.3160964212348,1047.3486669192955,1074.0875093983627,1076.5261870174952,1085.6479590048377,1088.0916372115678,1159.5878035056405,1166.9824789443735,1236.5935051631322,1335.2182714876453,0.01,1178.181874231584
15,1.0,100.0,1000,1016.8542990079184,1037.974398571097,1044.1817017922206,1046.3149656482537,1048.0610563463567,1049.5841669398496,1071.6288125914382,1074.1856737417938,1111.3129972141362,1138.3486868194705,1145.0853260625731,1145.5717574767648,1147.5044867733152,1165.1817205930595,1514.316634938385,0.5,213.21303843987818
15,1.0,100.0,1000,1012.9672352816212,1016.9721876326212,1027.5317707717286,1027.7970990772399,1030.8902169370622,1035.0624077780478,1039.7959867307513,1056.2745748761326,1056.6252224595212,1105.992132632773,1120.2922725768194,1257.372446341565,1279.8320514880475,1287.3897557068262,1296.037811517478,0.01,210.03333931547394
15,1.0,100.0,1000,1011.341712254922,1015.7000386914733,1017.412547011595,1027.3469293945793,1034.027610920481,1034.1432200145998,1040.5655713799747,1081.2204307366198,1097.927391249285,1103.4704833755566,1127.7469148250395,1164.636168006169,1316.8913513808689,1337.0231730540208,1356.8598439739935,0.01,107.27941362398825
15,1.0,100.0,1000,1006.3220598156524,1007.1771638415297,1010.1755433663844,1025.701796024585,1033.4667089780771,1038.0195218679223,1042.020940571996,1052.7427237294708,1073.1098481592333,1077.1686903994632,1145.3069624867555,1162.7232875632465,1277.620295457993,1316.3940219378217,1449.4897926127235,0.01,67.15988665138514
15,1.0,100.0,1000,1026.0508296245137,1032.376059448121,1052.7909290699724,1065.7691547172224,1071.1495564918362,1071.2450566417328,1071.9600641621896,1077.51991195622,1084.211255475835,1099.7922455632095,1109.3779098201042,1190.5023461728201,1283.8565846761512,1384.4804632526138,1438.8598862068163,0.5,688.1528502057988
15,1.0,100.0,1000,1003.6781523364671,1005.9645479822187,1018.322368281463,1020.9520756719658,1026.078046061491,1029.2068991948022,1029.5832174303428,1052.8225588845846,1056.4769846533748,1058.7096693989067,1073.2942581426025,1084.6972991661798,1121.2254881702875,1135.4317757169265,1246.9739998022587,0.01,1092.6023521941581
15,1.0,100.0,1000,1040.3229789636407,1043.5774697780885,1050.239975589338,1078.372602701995,1087.6637809724675,1090.759893877089,1106.8680611945647,1131.7404869473494,1143.7877748607984,1170.3645206565682,1174.4217288586044,1196.3445910014468,1197.7453875834306,1240.8764661667137,1458.9705487794283,0.22,1538.3825533952504
15,1.0,100.0,1000,1003.8498507582283,1008.7548928687636,1030.791417971484,1033.910766826769,1036.6344125323837,1048.5765235538327,1096.3935447142235,1132.7078316947564,1145.4832690238388,1180.6946530324094,1231.5005249130645,1233.1730258953778,1242.6020834521782,1260.6331087809679,1377.2274860919947,0.5,2741.723985100813
15,1.0,100.0,1000,1001.89047090446,1004.3286045625716,1030.5672623435537,1037.6100550674412,1043.5408500233057,1060.2220370652678,1065.117893597347,1068.1862704555242,1097.0373145918184,1109.8791176508876,1112.7142080557187,1147.004156828681,1170.1576114195857,1211.1556102054897,1325.7179391062646,0.5,340.02324780863347
15,1.0,100.0,1000,1023.3028734715448,1028.210110885216,1029.5114431616576,1038.7023369324966,1045.1777824308301,1048.5616694946607,1050.2825048373913,1050.732009952219,1062.9658210073842,1068.5650319934944,1086.326429076504,1123.096533548354,1170.7939152851584,1188.4313578649192,1315.2351436760168,0.01,1796.1484905421194
15,1.0,100.0,1000,1039.9801875017906,1064.8276278076357,1072.775229933697,1076.2887590695843,1090.3379437483404,1099.1821580478227,1131.6850338633046,1132.7961957875336,1204.1420377735687,1220.6443272216382,1234.8461635516614,1244.198985442682,1409.1260866365187,1449.8642016708689,1902.1145443916125,0.5,8632.0384720685
15,1.0,100.0,1000,1002.5875818053421,1003.889355935566,1007.7406960003431,1016.1209424498794,1017.1930357468245,1022.897669971565,1023.6101214867152,1031.2540198584197,1070.9775182827138,1122.3393671321787,1158.0304590822025,1187.289130749057,1212.4263952168465,1268.4430036292395,1334.2991262888713,0.01,282.0066367678237
15,1.0,100.0,1000,1007.2500823179051,1011.4883385850874,1020.0849283794009,1039.6959732891598,1059.6372662344481,1106.6139863457329,1107.538001231119,1116.9125362936309,1134.339034029092,1137.7809902537842,1141.5293481982105,1164.1878700210489,1262.8412912208776,1286.1781911217613,1798.1701932208737,0.5,3184.7960917703267
15,1.0,100.0,1000,1006.3876752044289,1006.6487488811382,1023.4638025832691,1034.4226888203157,1036.4090460068028,1039.54067695391,1048.0773969554293,1049.1759706113642,1057.654466880711,1071.9561529409004,1088.564951782319,1094.46795042221,1127.1308072914128,1143.1500747919572,1234.8519419792397,0.01,410.2676877832877
15,1.0,100.0,1000,1027.8237638304188,1049.9660804805076,1052.9400852089502,1063.6071261277873,1087.97706957381,1092.724614605844,1098.1991192753803,1099.0046417848125,1122.525424810788,1124.2721405142495,1150.7764758679175,1173.2051282596408,1190.5776258429355,1198.869915323927,1597.2919691041354,0.5,1199.6659433081131
15,1.0,100.0,1000,1000.533181185586,1006.9626639680318,1014.2510787386317,1027.344061240923,1032.0750164320068,1033.0538480415307,1033.4576161502257,1049.727234197167,1053.5338354463659,1060.4674838832746,1068.7563826979324,1098.5654331926592,1120.0456834666277,1135.0893977377887,1140.9931431528316,0.01,702.0307708113047
15,1.0,100.0,1000,1001.8629998906239,1003.8163060367225,1009.6373136109803,1015.7544886766433,1053.4657175007274,1069.3623740178891,1085.8676354828233,1103.835534388755,1108.8769941717399,1114.686513401252,1127.2291840968858,1187.6516020106849,1226.6412077854222,1427.3298979443512,1524.3354240399976,0.5,1148.0037479348637
15,1.0,100.0,1000,1005.3023039959859,1010.1777298684099,1036.7399881516653,1041.500459623132,1051.7545121769372,1057.9972760896017,1063.1634662695658,1072.9791454923727,1102.3404156070633,1103.8901438645676,1103.9997228894283,1108.9530196677647,1131.0621323873083,1134.2920378049203,1168.5909367318288,0.36,38.70916544343392
15,1.0,100.0,1000,1001.9170053335455,1018.070342430519,1034.5453584054126,1038.4725704558903,1040.2065488928238,1046.3759068273587,1049.0564117747108,1055.1316683608932,1073.6601333277836,1099.1222674829153,1144.5640504962428,1156.5480820095083,1185.9259886389877,1198.292810281113,1323.6894889413543,0.5,147.91088796352108
15,1.0,100.0,1000,1009.210759565146,1020.6864771026349,1022.1642255428425,1026.9516076206226,1036.0960931690595,1041.760282864258,1045.7488984081785,1054.5894384848061,1092.3140029188446,1106.7065162239178,1169.372665972837,1253.8324136882584,1281.2344680535657,1410.6806312475303,1433.1957425523376,0.5,281.0893075294696
15,1.0,100.0,1000,1010.6480717349299,1015.3170929835175,1020.5664394131646,1036.1003394473466,1040.4755260429679,1046.8956813257785,1056.3746935015465,1082.7177730046642,1098.3512571635913,1103.5029188684982,1114.7472217179518,1146.1904839538172,1160.479763652148,1285.607336777669,1293.8533251444783,0.01,51.95626500907305
15,1.0,100.0,1000,1002.8015322206126,1011.6442620825911,1026.5098394453908,1028.786015282953,1031.7032090324715,1043.0669336072106,1044.122278097156,1082.5367119479336,1087.0937677119732,1095.332994212579,1141.1355127544673,1202.3637759876724,1234.6193424505316,1257.9019470908781,1475.2401420237693,0.5,305.452365102793
15,1.0,100.0,1000,1000.8529525743696,1007.1087543994457,1022.4863221512795,1033.6223713311238,1044.3833260171323,1047.3893323821515,1057.7719740302662,1066.7915617246676,1070.7996351889196,1072.399219311375,1085.645019828522,1126.4606218174508,1126.476159158414,1165.4209222475517,1373.6564390700673,0.5,25.8247802886329
15,1.0,100.0,1000,1006.6995398965947,1017.1096552571724,1018.0843186454136,1022.340093382977,1054.8393739071207,1074.766050450764,1085.9515871321225,1089.5604750653438,1094.0419873422393,1110.2964447444683,1224.3602320545876,1225.5016696221885,1255.9288746928848,1262.6178988863508,1476.4045326813616,0.5,1208.551769191824
15,1.0,100.0,1000,1005.2559398775644,1008.6518676909773,1012.8910065975097,1015.8653880925847,1034.2691319263267,1040.184626530215,1047.9944776606094,1052.5870754473594,1060.6384330339981,1073.941013515868,1084.7073366027378,1106.1010741642676,1140.200944544867,1159.2197657402326,1347.0784356050162,0.01,618.2770462003265
15,1.0,100.0,1000,1021.4013624696075,1025.9947639072163,1029.9785735442476,1041.0263300539154,1053.2150867624498,1055.1720259494668,1064.3798036557755,1078.8148012122003,1085.1331771033788,1099.4893921513412,1101.2745786781034,1103.363525172,1114.8875077812972,1168.8621407546284,1184.0821168479224,0.01,695.7988451677609
15,1.0,100.0,1000,1005.8465897343156,1013.2021253385611,1035.8447913289879,1037.6145144141715,1047.4523823232119,1052.8287652412673,1056.0959013222894,1087.8665203026871,1096.0035171460563,1109.4232791897605,1169.4806289245787,1188.757694449727,1230.027788564292,1234.8699732431237,1250.5668614140818,0.5,416.9634218161635
15,1.0,100.0,1000,1000.4458328850299,1000.732952237876,1003.8218440431631,1008.7885091334875,1014.1168586873936,1055.5528807497228,1065.5859423580298,1070.0884614726883,1098.6533609359435,1121.368959707723,1188.7833121044519,1205.2150518690687,1208.5411784649061,1270.502372526973,1334.8540030841534,0.5,37.05734207671011
15,1.0,100.0,1000,1007.3123265527868,1014.7015904779945,1024.0639722601004,1024.6586141339824,1039.450669229385,1042.6092444068686,1055.7974382798795,1059.7329644543386,1071.5788356807652,1112.48428162459,1128.6432004525882,1188.7510227528664,1192.556976042557,1292.9452137049193,1367.827921311842,0.5,26.896928874836878
15,1.0,100.0,1000,1011.7520900653203,1030.0581427569396,1034.0157634831608,1065.1575060948012,1080.298058661276,1087.307894746132,1101.2962922217923,1113.063473907732,1120.7600773022198,1216.9392972357555,1232.141930134953,1237.407251183996,1252.7635194557695,1314.7459362940954,1500.0728629496512,0.01,5215.132109075872
15,1.0,100.0,1000,1013.1155694809621,1017.9905418597791,1018.5180717323977,1023.0945382167515,1026.315696268184,1030.123713339547,1031.839928482714,1038.7027053906577,1040.4102149118262,1050.6208256887774,1066.903362354498,1074.41685113909,1161.1964251053082,1163.0175859884762,1251.2009997527937,0.01,2641.624545689652
15,1.0,100.0,1000,1007.7226237779565,1011.7373997779302,1021.0590520388472,1023.6505194407271,1026.0771370644813,1027.4450716913984,1028.2055916736888,1048.901537573715,1055.9222511937114,1057.4031198613627,1077.5540092674491,1092.5559753310988,1124.3519494876375,1128.0976979435404,1230.931752342005,0.01,1548.6189586343341
15,1.0,100.0,1000,1008.928682157069,1009.5723050368568,1010.2019008886525,1021.5764123241289,1030.610120706517,1045.9422745753814,1055.187412113926,1060.5360414358984,1081.0141458871099,1083.3492106424721,1098.785463687185,1196.6128221742429,1211.0463675508033,1388.856742304486,1488.036275753017,0.01,167.2649480352783
15,1.0,100.0,1000,1007.673307548774,1015.0930859310911,1023.2826658062437,1023.6914927084936,1027.4189358576953,1041.9114803011894,1043.2108918105853,1046.4268599331479,1050.2593282753219,1068.3651872153484,1084.982995146101,1085.8179963142786,1088.9776752474681,1103.2370009939862,1136.373862032745,0.01,1243.7141059549965
15,1.0,100.0,1000,1000.9606888875525,1002.4225673837678,1007.7881449475293,1013.5082809995955,1017.3188961772554,1018.9030113203054,1021.3877076388771,1022.450262201102,1043.4998519286426,1045.7387156027469,1105.6951867415557,1117.2709456208872,1190.3018566618293,1241.1081452314577,1262.5206308643944,0.01,1275.8692759905994
15,1.0,100.0,1000,1012.9204796081198,1020.1039275876192,1026.3214314926674,1028.5257804755354,1034.9631669945,1037.2706655649165,1044.1436932216332,1046.474519426415,1053.2683994019033,1117.1731514370513,1138.6114243347517,1186.66547203684,1221.5530859037253,1327.4754516072862,1423.1602445815106,0.01,173.75536597995307
15,1.0,100.0,1000,1005.0532105623519,1014.2357553933429,1023.2076303682288,1030.576666235754,1047.5801750134594,1055.228917895311,1063.2261606366574,1068.5119726591636,1070.1598751039462,1114.7313659536185,1115.7537924538387,1124.0114903339536,1168.798047493867,1213.8749091854277,1714.0073196576714,0.5,232.42841050359752
15,1.0,100.0,1000,1008.8722789076257,1013.3236280622727,1015.7584414063903,1019.3894926015357,1030.7987324556618,1035.6263379982856,1043.8755774048711,1053.6864207855617,1060.4390142660927,1063.4723711928436,1066.1867879147517,1067.6397058465002,1079.3687039261754,1089.1724868947344,1257.1166231663963,0.01,1882.9165736311606
15,1.0,100.0,1000,1000.7978639427582,1021.9421921039695,1026.7977072979404,1031.1740049727323,1040.7108547129008,1044.7455865631898,1062.0889285316284,1065.4837164174905,1104.0074265340907,1121.4381892360043,1127.7614690084358,1130.3686393152798,1135.5183143434765,1140.7636698551357,1213.3755817346291,0.12,120.33726673322997
15,1.0,100.0,1000,1003.1876496430283,1003.2097989082138,1003.274323540798,1025.943790222564,1030.5413576837943,1039.2052928474034,1045.0859924915483,1050.850228222395,1071.4965272599331,1086.2685692212006,1092.9036860734802,1098.666614973107,1150.252395354587,1194.9566738549918,1345.6265492609086,0.01,324.55842302733413
15,1.0,100.0,1000,1006.6064329797961,1007.6985276675888,1019.8953543917552,1023.7710014323591,1027.215067571838,1032.024437536531,1038.9134102626015,1048.7394595757619,1077.3846085716332,1097.9476653551226,1099.09320676379,1139.6527381288483,1142.8819267597091,1161.896053259674,1162.1708595585494,0.01,609.977045582966
15,1.0,100.0,1000,1001.8433761489929,1028.3641799714942,1031.6355434299844,1039.3059503360655,1053.6497447646775,1057.550818246757,1063.801495386372,1071.476695221675,1075.5625828079392,1080.1806981847055,1089.3745089757158,1100.0504628303538,1105.8521075902347,1150.4957152154939,1336.4876336478148,0.5,21.437896898017296
15,1.0,100.0,1000,1000.3186757129348,1001.5311183257783,1003.8221872468724,1012.3841555291076,1017.0187849820035,1021.7771576416895,1022.9046127654651,1027.8987757050256,1068.9173106833637,1100.8973790263885,1131.1400530918502,1143.9143673159087,1161.1558329144334,1190.8238009782692,1192.9694140833894,0.01,863.2438512414525
15,1.0,100.0,1000,1005.8833387187907,1018.1660303509485,1021.8614006909303,1030.6853173931904,1035.978474612145,1036.971555674657,1061.6833405888938,1064.153022441714,1073.709187438005,1143.769358666145,1152.8459153897484,1176.3085415397998,1178.4235766479858,1184.47889505165,1337.1138510615879,0.5,27.31891885865735
15,1.0,100.0,1000,1011.1889042194312,1014.4777280206678,1014.9650742993906,1030.0060963533776,1031.0779680431037,1048.9151823507239,1063.4693542520017,1065.6770477533544,1080.2449623419313,1090.8219461045219,1100.235420670906,1143.0325197258242,1154.7185654663026,1183.79835436708,1245.6930000914379,0.01,399.1716543932589
15,1.0,100.0,1000,1003.3970877016703,1020.4918982127704,1024.8471464622642,1031.7577171431565,1037.862566301199,1049.237570584539,1069.9753492822986,1077.7163429844156,1090.9146223058012,1112.169437601742,1136.4211933508777,1143.240307938167,1190.1617913917082,1207.4852266630285,1212.258280060676,0.5,136.69188609289156
15,1.0,100.0,1000,1002.375130652042,1010.2133378499449,1015.446456638834,1026.298510110017,1028.9137613518672,1031.3270471661187,1051.7355318098057,1078.935326437274,1116.6606142762885,1149.416759600978,1152.1237614626261,1222.6645512548184,1302.6250341050682,1306.5964686355323,1428.7918459507976,0.5,607.2462399754431
15,1.0,100.0,1000,1006.9717311842612,1010.2948780304864,1034.6169126678567,1035.0013057329406,1041.823036743961,1048.9540704074973,1053.2248366788444,1073.8017372408392,1104.446837520889,1126.090830864504,1136.7214813503992,1171.752540259492,1188.7180123820506,1215.9824609828718,1321.0785387421229,0.5,134.54269752362532
15,1.0,100.0,1000,1003.3735934707215,1006.1237103818436,1010.7843564792231,1014.284779390035,1014.7667887896218,1015.4004373656741,1018.152447931997,1027.2890344449531,1046.4935142854656,1062.2314139520352,1071.3644173363473,1093.4922066006752,1113.5483977580618,1141.1880552630214,1168.28164386112,0.01,2486.68302251951
15,1.0,100.0,1000,1026.8279872692485,1027.87046776249,1037.0455962828228,1039.597997812512,1050.296823598686,1055.7534495231357,1082.1482404855792,1097.4747487313537,1104.3617399518657,1118.5490109599214,1176.1663341529422,1184.431016013859,1228.9946490784457,1318.5893261935516,1397.2028127871013,0.01,616.1539555428454
