n,beta,eta,gamma,t1,t2,t3,t4,t5,t6,t7
7,0.5,100.0,50.0,50.045586346911946,51.53875117125481,61.45719784585703,79.90553899021711,245.20426030958518,445.5556447943464,1045.7647182550272
7,0.5,100.0,50.0,52.52021893066953,52.715668633797485,82.37409561809042,89.29786875860268,95.87198203349502,196.95996770116608,261.38812424090145
7,0.5,100.0,50.0,71.03300426344883,78.29139476367162,90.2534897061337,118.6571162345643,143.11800548096883,184.62437553600662,631.2339634766018
7,0.5,100.0,50.0,50.124772911669865,52.21577187384226,55.95698283681704,62.772831727497845,77.2791255207189,82.44262886887402,117.16449367699414
7,0.5,100.0,50.0,50.84647368339448,108.29674797365746,186.73439117934288,238.6987862442725,295.17550341375295,356.2275635321361,1478.553274920785
7,0.5,100.0,50.0,50.11905193028585,50.486031274355895,50.605362910076344,53.11151369519763,100.47139950108945,201.00515382142896,345.5361313069971
7,0.5,100.0,50.0,50.01461178147142,51.05815194094514,95.4849758435121,107.90310777290561,126.55230245511268,372.4612642792033,503.73959157968136
7,0.5,100.0,50.0,53.17133788034943,128.98021274735726,142.34395159619038,205.06685571917734,378.86738099823526,592.6123431187054,1583.4991629768147
7,0.5,100.0,50.0,50.082754887225235,50.90730262500712,62.143408870127686,114.45658731562813,304.8492130339084,406.7201357107388,889.3968430193427
7,0.5,100.0,50.0,50.121124369555886,61.40035639248964,116.97407752241223,124.64133885945498,199.34780474796335,219.58996747223597,441.2748029270505
7,0.5,100.0,50.0,50.19273872424215,53.86516932785378,87.97289855900968,102.85145609423239,117.53255603251905,119.99221847017412,212.50945951511738
7,0.5,100.0,50.0,53.31583393827627,74.50834528246325,83.17753214039053,104.11423857335065,114.09253597229606,472.6601567200138,484.42037707454244
7,0.5,100.0,50.0,51.3864496963943,125.66519040330085,141.25512396204044,152.45419712864896,449.268117372568,737.7438716534282,1187.080605265649
7,0.5,100.0,50.0,50.02576804804451,53.300324798066,56.52861536254752,61.98429165779883,231.7679872960005,465.49284944080347,478.03746195707635
7,0.5,100.0,50.0,50.00395477605836,50.29311748782124,50.326523039773726,50.6396268246024,67.95922933319754,68.353574163445,227.19549887284063
7,0.5,100.0,50.0,67.26003567608574,76.48617381059043,95.8019779149792,117.72906317334314,257.5507011893714,377.45492880042775,672.3091153699212
7,0.5,100.0,50.0,50.827756190626836,53.769289029079985,119.15579679559795,157.70971496701088,221.97478681531894,260.9727776464652,319.23718421108646
7,0.5,100.0,50.0,50.01116564727611,51.214016233500736,52.48274010931101,96.31964619920453,125.94106281776656,134.1665579341402,949.6367580516913
7,0.5,100.0,50.0,50.30948450488368,56.2067508800668,77.30226938860821,96.80438065354173,142.89388075134076,385.5836571797436,1224.6967457864885
7,0.5,100.0,50.0,50.02603293574053,56.95735332819261,58.20655523557584,91.65106974103153,139.6785994088512,142.57102583967634,644.5569282424618
7,0.5,100.0,50.0,50.94407110516122,52.85043805097678,52.853161842521565,57.021074059346915,158.42170990719478,188.43850334286088,425.7615446702192
7,0.5,100.0,50.0,50.64503393068014,52.08094884019065,52.43603733860724,74.24016706142388,171.68375958266134,202.4481664177133,815.1881242774095
7,0.5,100.0,50.0,53.746264760967286,69.22461699964765,70.68329538122478,79.89842884573514,89.7769751075082,124.35052053979263,135.98021915116135
7,0.5,100.0,50.0,53.98839418529556,62.31035842140274,62.42376079871286,63.50348755545686,78.2141402639948,109.94108458986346,325.39412561462336
7,0.5,100.0,50.0,50.26090655773871,51.783480531514776,51.98369890209715,63.585656121855806,77.0908276175818,195.80696976917358,239.63610335237857
7,0.5,100.0,50.0,50.88269035076167,53.79650755397454,58.364563400035024,66.579820058123,206.48002708159606,279.5345468513509,423.4088395480818
7,0.5,100.0,50.0,50.00000087148954,50.14487984210757,50.77983380080808,56.90551500203694,66.39414495120863,273.10141698278966,433.5384460149457
7,0.5,100.0,50.0,50.01140965991781,51.05210184768046,53.117964398995156,77.93472183698421,80.05996020553742,138.5054046272559,269.08949481596943
7,0.5,100.0,50.0,50.30508419705856,52.14184871547212,55.89768632100399,60.6610927832369,62.86531489998909,259.94031909997824,394.8862321070373
7,0.5,100.0,50.0,50.819896174329756,63.713394505563905,64.33544522472499,91.65710537603452,314.7152466923502,346.07049675846486,421.59924724754154
7,0.5,100.0,50.0,76.41313682789072,80.45743300793922,86.32722156944328,89.80660681965966,292.54243932289324,609.9070685308304,2983.244289859625
7,0.5,100.0,50.0,50.444320985440626,50.70288134668662,98.31478074034406,147.49081245007443,149.75063860128523,160.44870267749425,1194.0677464978987
7,0.5,100.0,50.0,50.398619184245995,53.41626855633778,55.94575273882086,73.16569088888068,97.05418208221946,447.531918557225,671.8475203240922
7,0.5,100.0,50.0,54.09045027312937,60.74301147754831,80.98753536122052,102.41716684528569,120.53045969907187,133.1600089666356,489.5189125441574
7,0.5,100.0,50.0,51.031718391781105,62.599171627408595,65.38500744834934,73.1109966583422,96.49220397188839,117.01956788007158,1434.189887452789
7,0.5,100.0,50.0,64.41467368719813,72.10683966277898,194.65329684687214,209.0433274542592,237.16647766229823,331.6485077819133,1886.2326572933507
7,0.5,100.0,50.0,50.62362642769143,82.76211119243635,138.79173287925045,235.27504467945025,368.32219520811003,490.278565263093,1389.483067681466
7,0.5,100.0,50.0,51.80950407496986,55.5840411794573,68.36727000289397,75.78435739160513,85.18898634011526,146.7705454446908,165.09123999130554
7,0.5,100.0,50.0,50.32747637073354,58.07153322164548,107.13627806807635,115.77226321592863,158.6372813090814,164.7579430564004,210.94128522515774
7,0.5,100.0,50.0,61.15679399929893,70.2262772307634,73.49753356508975,76.58107793341577,79.34872016956449,202.361193786984,4660.888076214479
7,0.5,100.0,50.0,61.96424105093108,62.252608339790605,93.06947783883209,94.76689997281348,275.87659265578156,338.11086817484164,409.8973684910655
7,0.5,100.0,50.0,50.00039047447109,50.10037094503135,51.34023503392449,64.44068863063411,83.94330635158681,89.06287184638333,91.85291040291544
7,0.5,100.0,50.0,50.132323812315036,78.67110824989555,84.54337336512171,89.5115537799383,171.73642897242058,192.0151038315359,1405.6542777429752
7,0.5,100.0,50.0,50.301109176512995,75.51155866814418,78.27120367358026,106.72679056396639,424.5769365969892,1257.9362859569367,1338.3263368475398
7,0.5,100.0,50.0,50.01311527561288,50.43425541376605,50.45407617378732,95.48016188825525,131.72725222823075,138.54989025931962,391.8029179813344
7,0.5,100.0,50.0,50.001402102976144,52.29685876136204,52.32940366574564,56.20533037384263,93.79317001593066,99.27889294526588,275.6251652491642
7,0.5,100.0,50.0,51.24468976746692,55.99479773497983,62.5631988268787,108.86949303488623,227.4736502928347,288.3845735837167,835.3662611209993
7,0.5,100.0,50.0,54.249329825889404,56.151353467070905,71.49196710922688,79.62339381928649,85.48901819102204,181.09543631725217,379.02813329091214
7,0.5,100.0,50.0,50.13746707865279,51.761423037889024,55.327788997990915,61.448801191469414,107.28765467871008,152.42686558541982,391.7640959919896
7,0.5,100.0,50.0,50.092898226053485,68.31820512147036,76.96997702570042,135.19993948177466,600.327655926373,1297.9212486252893,1681.3637715247044
7,0.5,100.0,50.0,52.10178964113624,53.55038273234166,57.81480923186902,77.38287496341174,177.27684335328107,328.5403703444996,354.2278878692801
7,0.5,100.0,50.0,50.189760288185035,82.93272691144827,97.84693982585047,131.4733726841053,280.312142739944,328.2590989653971,427.099656959288
7,0.5,100.0,50.0,50.48279984868582,50.96558134545356,53.95464242885204,77.32102446012665,109.64681498944584,148.57143928783853,609.3876573441662
7,0.5,100.0,50.0,53.06639350915809,55.853758317261,60.94214880225467,84.90229042920885,111.05738894385999,113.60413775159911,184.57049164530167
7,0.5,100.0,50.0,50.076086575048826,50.210616774865045,56.25312834444573,73.59658780839266,367.8510074346122,460.33975345947545,935.3065346746301
7,0.5,100.0,50.0,50.01324023581316,50.118043402810855,53.49251454511718,74.36530438978808,126.7278787700915,184.39616218290493,332.9967236645821
7,0.5,100.0,50.0,51.87727489177066,53.21438891497251,66.4175466253091,97.76016306462404,214.9481782684095,270.1846160187093,414.7340217675873
7,0.5,100.0,50.0,51.061346285706165,58.70236071561435,60.09452837984913,64.17260930067144,64.97024046967019,288.8293349675612,847.18051748504
7,0.5,100.0,50.0,55.11024235016109,56.49959659340254,59.58105268470097,73.2485406972365,159.2823401532412,205.79556348694965,518.0379918728108
7,0.5,100.0,50.0,51.08815460420435,51.116000404107844,52.81976203554873,54.55147748425446,136.87957822794488,149.61847101320433,219.94799607102505
7,0.5,100.0,50.0,54.96260419839024,56.534512703499935,57.30441406045199,558.2413441129613,607.282735617381,647.7266312570815,778.1223748913662
7,0.5,100.0,50.0,50.000832790514025,67.7740825724053,152.36905925833256,173.573845082329,233.75889926778598,380.1743342913575,470.8008959914568
7,0.5,100.0,50.0,50.26915066042089,51.69090320167767,54.65776880765498,65.59106378021139,70.08466484923007,80.59523781660471,785.7084437914727
7,0.5,100.0,50.0,50.34039413796839,56.831005212040665,57.45471115218402,84.93648520027216,187.1958153548006,198.3166984629754,720.9179464844444
7,0.5,100.0,50.0,62.14871948977115,88.96235674681256,106.58327394421158,122.20668650410869,195.9412352756756,768.534668398536,1378.3026813720928
7,0.5,100.0,50.0,52.4330547088192,59.56855193313627,78.48289899817603,90.49752035689735,108.78225018379071,300.5101752104672,334.81605358445915
7,0.5,100.0,50.0,52.935404892434974,96.59736891604335,96.66712796746731,135.04525166578608,220.8217414017333,221.9930957986246,1175.942589296432
7,0.5,100.0,50.0,50.21445951486807,50.48516979321104,51.06824736663274,53.69266893959586,72.40997848909102,539.7581459369774,570.640712175001
7,0.5,100.0,50.0,57.59437372162687,68.30950154546301,159.45203407496155,161.68344736193876,328.9141130413233,335.07886241863423,581.7015878381136
7,0.5,100.0,50.0,53.752048359952056,55.83759077754482,66.29063487664354,79.50889236583436,172.99796734898547,454.5408547223688,2672.2290897234716
7,0.5,100.0,50.0,56.160348912564295,70.59013422513942,90.54954724704695,105.30331451706027,236.06931745542292,421.0056050968034,1176.5697471219335
7,0.5,100.0,50.0,50.08838149324443,92.92207940180387,257.8700919075849,415.11002425085707,804.254559155561,1290.249724792293,2758.5005413864046
7,0.5,100.0,50.0,50.08002274116722,120.35313123469251,120.58964892554268,139.90880713825408,672.4049375228631,860.949826447855,1356.7653289310338
7,0.5,100.0,50.0,52.690481415181694,110.83886214937522,132.05555255381452,162.7155642244531,201.78486415418618,598.403775641272,3049.436710337144
7,0.5,100.0,50.0,51.300376152838304,54.193476184418586,87.7076101522907,131.6464662665531,145.20216854056298,447.15928461173826,466.3072138972173
7,0.5,100.0,50.0,54.90907315452206,61.62988668022371,104.37607809961568,118.43065956527758,163.17406866256096,214.5916010908172,395.8093185005722
7,0.5,100.0,50.0,51.93931999797109,52.941892598920106,56.26021779742297,75.9057922951289,174.0861206938792,222.52601504589208,364.9289754864204
7,0.5,100.0,50.0,50.16747037409173,69.83025594061779,94.58240416557497,131.2504032638041,174.30438904211655,232.71778618104727,606.6737302888785
7,0.5,100.0,50.0,50.426633215594826,50.50146918373731,60.58882635541564,162.47434666303042,163.57871801653033,220.01953996838753,2900.8837299400684
7,0.5,100.0,50.0,51.76087093168045,51.85567519608902,53.20328914620046,67.34454090264005,154.47909630663764,170.2951022909093,504.729659829673
7,0.5,100.0,50.0,52.43278473100257,58.918618955971795,61.98467028174902,84.23037651671748,99.77852155205042,408.1676333254763,716.7881986683079
7,0.5,100.0,50.0,51.01972265460711,51.10547687629383,59.653534616148,60.55190211576687,164.31885653552342,203.37063630058802,262.3289443197473
7,0.5,100.0,50.0,50.25194726276869,104.43481293274442,185.40651163501894,227.43327793696278,283.17346471263994,376.1830406866981,453.0306319809769
7,0.5,100.0,50.0,50.273603151162476,51.75865059514443,55.88694814690835,79.22805024149858,88.19530903747318,112.50253458606514,118.66287540164743
7,0.5,100.0,50.0,50.163543878177315,60.74345999435326,63.2212957700471,64.49104218826797,96.7183645720215,148.5504810994974,1222.6241638092274
7,0.5,100.0,50.0,51.8047625018034,52.55468602650394,52.98176277384745,55.035006716639636,55.884719335346006,153.48972670645287,390.50714432065905
7,0.5,100.0,50.0,50.016472187196584,60.86037450702895,63.76019021197546,65.96747785773553,344.92215250388153,506.96627013858705,2141.254792265319
7,0.5,100.0,50.0,53.20817343075009,69.9377342998069,110.19735215895302,116.58746262066451,160.09710282541005,695.1032084253347,1944.9393150601054
7,0.5,100.0,50.0,54.424505936058665,59.25912040889732,101.37787158921947,101.62537407275845,105.0383234044219,655.247984827605,689.1404573563859
7,0.5,100.0,50.0,50.340884181504904,50.55153023580901,51.524039978772834,52.17989251835993,68.19669008346001,70.9882506366178,78.6303825448458
7,0.5,100.0,50.0,50.631390402440935,51.999016541674735,65.99252232744827,77.47753347024226,88.88284909944267,147.88486254266235,854.939000036246
7,0.5,100.0,50.0,50.00022058041868,50.77344107479928,50.9577903791089,59.38758896085437,66.85379978135063,171.8914250611114,375.4676064436401
7,0.5,100.0,50.0,70.9306459508718,71.56196767432083,82.70031590352554,223.48536013378612,643.3500369728062,978.5215169177311,1168.5664894695233
7,0.5,100.0,50.0,50.439922450363795,51.32869270506532,55.756949725382,74.87952543383912,106.6434440749689,135.59230579284542,720.695421877475
7,0.5,100.0,50.0,53.81213254689637,103.30003633215144,186.9507346164055,232.27168668909283,382.42664319590546,454.561761346681,626.1924817076317
7,0.5,100.0,50.0,54.80897068257747,71.69784850446004,77.29425595500275,85.98958888500948,100.42055931262959,230.68998329449897,1244.6617875011636
7,0.5,100.0,50.0,50.39916627655866,54.006331262813745,54.44422396930454,123.07814091661758,620.209349584831,655.0958663309394,2296.330204737497
7,0.5,100.0,50.0,50.62096596102633,56.04169136099525,75.68977417178587,77.32560259090208,108.38581672873929,168.80248810351708,411.15315631132023
7,0.5,100.0,50.0,50.78515412282921,51.08305015523334,52.933093681586556,79.3407174312393,110.01538947019338,187.24443331020257,7436.098189960086
7,0.5,100.0,50.0,50.007611696622284,58.450546753291775,78.74072169935828,112.54136114717235,299.1067370538286,386.21547933451154,401.8759204113909
7,0.5,100.0,50.0,54.27159175579786,57.64432564206013,199.91020109907214,225.54540576387433,225.72219073626968,467.8590980219324,2356.5415439379967
7,0.5,100.0,50.0,50.369724430762524,52.79713586223701,54.932681494765525,77.04563361851426,114.45638187008318,637.0572917153029,2041.2236716155548
7,0.5,100.0,50.0,52.453838731877475,57.16715210674337,64.84705290630833,82.94610186851219,84.52922519585935,467.6415877259366,726.2087146968895
7,0.5,100.0,50.0,50.017692766071605,61.23709028704311,79.40755263334388,95.73278174799961,109.71245070869001,631.2841010349995,1210.4211511541796
7,0.5,100.0,50.0,50.18937382805259,63.399140426988,64.77138190257507,110.93079955377317,220.13477140358756,270.9657947503558,305.9403114830434
7,0.5,100.0,50.0,56.528591400251244,62.398991383467305,73.56915720029323,96.20643394515994,183.38726852618703,239.43856774162754,902.0972689753652
7,0.5,100.0,50.0,51.15649033593859,56.16845554144549,77.33876568552381,91.63528778342314,97.59300742196902,116.94475740550985,171.4228819695378
7,0.5,100.0,50.0,82.86025534291059,84.54490325012603,91.48723089355202,167.66377887552582,175.7545077040888,203.79537275249498,251.5996514251144
7,0.5,100.0,50.0,54.15992585458537,56.79096076228735,64.4078266371367,73.88935795465012,98.31726419079914,218.72572453929942,378.81912018911873
7,0.5,100.0,50.0,50.15678332508736,51.48750826284086,53.10022650027482,61.65317523651084,79.88569284886555,117.23118568825126,205.53079768406803
7,0.5,100.0,50.0,50.031971657361254,50.45937424145423,50.90513178199082,65.26079885606197,137.6117547841177,205.6707093837108,543.1321391019203
7,0.5,100.0,50.0,108.14620543078414,152.01386320074283,225.89062402092003,242.4551413090743,248.0952002351357,338.27323030992466,586.6825759727498
7,0.5,100.0,50.0,61.6271179542096,89.39949780700549,119.18683150541364,128.1606223836992,156.6612237018814,187.45393989249862,378.66099865137244
