n,beta,eta,gamma,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15
15,0.5,100.0,50.0,50.05051093306986,50.10990379382168,50.13769595886463,50.34848362090452,75.80823731850906,88.34341243321938,90.92327205451636,104.00666756773302,111.17965330704317,177.128270125158,245.65226142771908,291.2619258265655,316.80709407157207,379.18812765676336,4433.9306812217455
15,0.5,100.0,50.0,50.052178893371334,50.85910125131956,51.613831539327364,54.03294819829593,54.131009529313104,59.27627466276374,61.4050237373341,71.84028802605663,74.09454765410203,93.33004894382012,105.63811041380086,179.47988493215237,200.49524962172194,404.9543117121069,617.0894501703086
15,0.5,100.0,50.0,52.509287537887985,53.86877102630428,59.34495898245292,60.2909940025144,77.17414550012958,85.07260758890776,97.64149715208657,104.67286645232494,117.20102004476529,125.56944528286745,136.44170600521048,147.11850823309084,178.26479724441714,272.5299712889855,512.0601823916015
15,0.5,100.0,50.0,50.00172978712929,51.59606735405836,51.72331877686287,51.97300430322249,55.30282719210261,55.336178163759655,60.72560643140727,71.84023779954069,73.35804449184911,81.85120878847698,94.42574822262608,135.38588074219913,143.0397554382075,268.36495582532064,302.11351351411776
15,0.5,100.0,50.0,54.49883248143306,76.54934904304031,80.28357937633956,85.73076098812788,91.69424049524642,128.75365897422762,164.93314540113192,179.41286809977396,218.97887530534197,221.12486777794496,234.4216110779882,348.30091295513614,688.7825144552834,824.255642902221,1583.7388496173626
15,0.5,100.0,50.0,50.12674320218206,52.251247058775064,53.97009867995535,54.28522225492824,54.54221943449134,62.03543740184766,64.38570902305065,74.30512263001575,79.23965437126658,96.87972797822606,296.7065152759785,319.68030947914616,479.2736081706134,911.1349947438761,1770.0772276771797
15,0.5,100.0,50.0,52.384197381046455,59.285077757566654,59.402135241740005,62.49105350111054,84.37143127883874,92.69609737960086,112.92226149970541,173.7190264761623,180.54735772012626,337.7030725800106,369.6488988513255,537.6208228110345,720.0250764971266,1129.4397504689857,1411.4368963865409
15,0.5,100.0,50.0,51.03702433569831,52.13058847082429,53.323330046134615,54.95254504215934,67.79372701478715,76.3464319223251,77.31732825289035,96.72669293574029,112.5574017414837,151.9051723094303,174.70478461259182,183.54162990855687,523.8268531581837,1268.6144695969851,1347.9531829027585
15,0.5,100.0,50.0,50.100449352156,54.07766024763931,54.47642048497197,57.8826573533688,57.9967083468735,60.560373989685004,65.63485740410341,66.32746664408816,76.93248476764443,147.4838446256103,155.26591362973886,255.1672197215642,431.3063988628806,465.45238024770475,680.2128869847867
15,0.5,100.0,50.0,50.1505138183561,51.09471182210167,52.095314553809494,56.91691486620317,61.70361144937161,63.901515622483316,89.37469955968962,102.8985619671356,109.56012524190456,138.2023732138622,146.27621165396693,186.19611716210588,393.4913349398753,633.1748409421393,1546.92877036763
15,0.5,100.0,50.0,50.17858716863104,50.63775194336962,65.23832829013448,70.97435736555185,77.99162553117961,83.06945369250695,125.10084018248558,139.32469920556588,143.11785620779204,151.7532840396632,156.0280208201989,205.75721122556624,805.8984531346813,897.1311219192504,904.9017448864661
15,0.5,100.0,50.0,50.08210323890919,50.14677093413657,51.952951382511,51.96320809130003,51.9745806300911,52.98598822994117,53.24883677442937,61.63184716737457,61.95049133754039,74.54179409140677,95.47623781144833,114.69342026213508,122.74899288617331,602.2724767227319,813.3064465958843
15,0.5,100.0,50.0,50.14281710630755,50.17621789824378,51.49790612817692,53.080228110929056,77.61481962045639,92.57918773467743,121.45014555417211,123.49967488715549,129.44832554862,134.58002131319972,158.97231604737868,183.56024817666113,360.95598239947293,1396.2479084857632,1409.7118141942892
15,0.5,100.0,50.0,50.00758927393656,50.47107471398444,50.50669446359662,55.48143603579461,57.44537367388246,74.29670069569937,92.26520106344803,97.6508924620167,103.74179448627262,120.72742361878544,130.14198976057355,273.13948230054814,407.0891134814568,409.7986189845576,1207.8481542170546
15,0.5,100.0,50.0,51.525395419442326,53.59128542542855,55.081137829130334,58.125343588456836,79.57723515802357,116.31174619541873,130.82409312695478,165.70735168869686,187.4788487606776,196.72728441687894,260.83916092716083,306.31971373993315,518.5207573211462,901.6761026172927,1361.753348486864
15,0.5,100.0,50.0,51.1155569363078,52.13974658847723,66.03966394979778,73.66783949418718,78.83092809227661,82.19772599176136,82.50827964936589,103.0377893681841,193.09474353467243,246.23979723921613,314.3692357321371,448.3136786124653,512.7422602349955,536.9379182140906,1407.4613059243081
15,0.5,100.0,50.0,51.16396248061126,52.45621275981964,55.036609569253486,68.5116179286317,80.73224409145823,82.7438210546056,98.90614422923132,113.88739522389892,151.31627216891405,234.70820439849663,248.89117445262266,443.7882085945356,626.9106750788296,871.8856246504538,2026.5594837105937
15,0.5,100.0,50.0,50.10647238102672,52.02323017064661,64.2909353766749,70.13425892506426,73.3033318442444,84.60486514207764,87.27485481606283,92.96446343951793,158.32310803369927,191.24314374813792,213.80426574758155,243.59508615990268,497.60106067074696,514.2219076487065,590.3964511182512
15,0.5,100.0,50.0,50.00362279877474,50.00997136499999,50.53466358652415,50.872819381139,52.27051084865014,53.21613673281571,61.560621865102775,66.9974948390119,67.55102165859607,67.90633920332988,76.36150957705341,103.93268457675453,299.60683135550255,744.8840091701945,2033.3221454062407
15,0.5,100.0,50.0,50.052874177115584,50.095034369108845,51.0922999958899,51.192504961299626,62.44526471987345,103.58716339285878,114.66295990856202,174.28347731312675,236.46404455050583,277.8232051302865,350.9830738417239,366.02891146304233,381.61857424384186,432.55490680837187,1723.1155837710219
15,0.5,100.0,50.0,50.015197849593115,50.22982787258569,52.9463945708779,54.32653209990093,54.35989447064152,55.45316468936482,55.545727356805074,60.93653461285311,61.62335188720459,71.62655352869996,113.840894349281,178.247949752556,334.9134332761873,919.5295382846225,2281.908486696343
15,0.5,100.0,50.0,50.01825800210557,56.3037334378674,63.38070366438954,64.12270201792369,66.06121609763184,79.40069511393303,92.34726597778076,145.23989199218732,154.14028014130952,191.59816578539733,232.57735788353924,300.179527197496,450.95110670653804,615.0403078668589,1080.926271512626
15,0.5,100.0,50.0,50.80343099860644,51.73192021710671,52.896703923468465,53.341033508121036,53.90140321884109,58.89054154649259,64.8446936171651,74.75900526127866,103.9740584124965,138.13644630007576,166.5909183793563,204.09666906365456,338.0853769315642,389.72686970530515,1314.446252450019
15,0.5,100.0,50.0,50.89344723751442,56.99961528542797,57.42376036259969,67.97826385306806,88.82455805971372,110.08791866916512,147.68226151571827,158.57001018907917,162.14070504740437,176.6829499074834,365.80718962944746,464.05948752421153,580.2489377305566,687.0823496526355,1893.8064182587395
15,0.5,100.0,50.0,50.00029771415845,50.78637851187807,51.74814357458582,52.25047296785258,60.49731737373239,68.40541060044517,70.691442329351,96.1626205922622,100.76230016514569,156.87339019635021,187.10395611899506,232.4128084085831,242.03096985079662,260.6730144245439,302.0693655014952
15,0.5,100.0,50.0,50.765448518876894,51.844050795480484,52.48975225924673,76.06572807148285,94.17762345324114,116.11386784200565,122.8447598290611,123.24071995504151,211.35193506228745,229.95348392232248,294.4416195584814,399.6369595025236,514.4365198981225,1101.4148659136317,1243.8902295639007
15,0.5,100.0,50.0,50.00014347437983,50.10840643979815,50.199652641365915,50.83539980351598,52.4494459705889,56.90834915655354,69.70012845313923,75.7118973617572,87.7913454464217,106.33342724264183,107.91466705669707,123.25986219498878,125.68242008488255,209.19422662131444,726.6593406003608
15,0.5,100.0,50.0,50.13879373776572,53.96940729796422,58.517267142504764,73.24797747257071,76.53755677581042,82.90497429210899,83.86711363797109,86.3950836189118,97.52234629740119,113.94403140340347,136.8705894021724,161.99142234560844,416.95037150246196,805.4723255507564,1133.3111126859003
15,0.5,100.0,50.0,50.8989547793431,60.78907338335371,65.3819932005411,68.87450670140652,78.25954527603164,100.74572999969018,102.33339036713572,107.57273668710019,123.18277246913124,126.88165260288272,152.35803707837334,176.08200639378754,351.0034318524808,417.3461389914797,920.440861369109
15,0.5,100.0,50.0,50.02260024610811,50.329378400739905,50.63933055712166,56.620623772014895,80.4577295367487,81.28867207216683,81.40212572692505,85.05441568225996,91.28752587630692,133.65693310200453,142.2903836298941,143.34927997406334,255.664786390478,279.2212208948893,1104.3619135104022
15,0.5,100.0,50.0,50.1174426544259,56.27850472375919,58.396202484400774,68.18450896669901,69.27917836175868,101.50242433078913,121.00526046176935,123.9132499502568,128.14984328456495,131.1012381075011,131.43590142731477,201.62127280123028,573.9456443904191,596.3954976704391,934.596684658078
15,0.5,100.0,50.0,50.67812070659997,50.70095853253009,54.12450950593031,69.94155791352436,71.67675821004943,85.22261937675478,92.36715683201786,115.77618395581668,135.74474089799037,136.45586840354318,336.45914386688264,403.23539255655965,505.629951733247,1165.837228549222,1269.8483603996403
15,0.5,100.0,50.0,50.00496491805658,50.1914123525471,50.29047118735305,66.7175887271309,68.03161618906567,102.34621879944271,114.73382235298908,137.32147741758405,138.89130822077416,139.35055060928116,167.02647122381586,169.69941185073162,177.64981716715454,1140.849043753354,1167.8142276450903
15,0.5,100.0,50.0,52.862429745539245,53.402467139021674,53.65356066433078,55.15217611338769,56.999764269422116,58.46106003176812,63.2813150134208,80.4028265200097,117.38996024651426,128.79649896978236,148.1446519526685,188.94463212888033,246.1802330829714,273.20938085118155,578.305084741121
15,0.5,100.0,50.0,54.48874494081294,57.07661321501475,61.1720046126958,63.00261837505833,65.79427086146711,66.70910941921238,71.64313900907486,78.88589429934417,151.95722952796305,162.77386737471144,174.92400635469718,179.1105267191893,196.56291598107046,346.8873133341131,966.316352682044
15,0.5,100.0,50.0,50.017801195125976,50.214352875267515,57.09781926412724,65.2754214962426,72.79588553029531,102.53897446039656,144.236086366342,158.60298690718713,216.62203451389183,243.56479671218815,264.7068038215657,326.2122158684102,645.2831047649254,803.8237172959211,923.831345572516
15,0.5,100.0,50.0,50.17033866354275,53.60284038891885,54.57141538581829,59.733571907371825,66.11175093209175,93.85094851999128,94.04541963598547,119.92206327965387,159.07776844568804,166.77730844288396,197.0556764171663,353.1588443895646,505.1752430205168,696.3626366887588,2203.054707273778
15,0.5,100.0,50.0,50.211603563560374,55.23672812112539,59.28733598062855,70.9888312218636,74.00897603860746,102.9397523309649,124.7447158079737,128.47734809094544,160.94448306579807,164.83339020069877,209.82393566511922,215.26567538379499,251.723369694742,270.6621926480938,283.61047266209084
15,0.5,100.0,50.0,51.67519610477871,56.28872696781947,67.30701187731722,67.35924500901555,68.58386878377391,97.09213424772474,117.64147025720511,125.89975814586455,129.12341175295848,132.04757939719698,153.32615339041377,291.1476120217196,308.4657742109624,322.5061793431608,2441.5079224803108
15,0.5,100.0,50.0,50.05536585503912,50.747510028735995,57.08306031895283,57.32935304319015,58.6751627980165,72.44729799030715,72.95981808514688,88.97242415230389,96.0124532273683,140.23952075168205,217.40568794602464,282.2970020007948,327.57244000756856,533.1942326729145,1858.5772352499462
15,0.5,100.0,50.0,53.95398368320216,54.709025878346715,60.14223497856448,113.84367964225305,138.88199539489352,171.750735762926,185.6456353705928,284.77737468014897,294.11120682026,301.54718317894776,362.5228048874396,405.96823890067697,553.0998567207738,613.6177361081467,3385.6977468445657
15,0.5,100.0,50.0,50.82008067600963,60.80330264227059,76.32257752733753,77.1772914147567,82.74487302849455,99.42854528820138,112.82193558716463,115.42090365252493,127.74667352391226,183.54226314893472,187.28758432050822,243.94863809561173,449.12417540714034,497.4498934849049,585.9306654736738
15,0.5,100.0,50.0,50.02212990871214,50.129266155605784,51.413371270860026,52.414450511329385,54.49836272232642,55.55654520682059,58.06065657699274,73.02531987812232,85.40439634583828,103.34785937450746,120.14555196002901,146.3094939044437,379.36458939045815,460.6072019105143,728.9901087160275
15,0.5,100.0,50.0,50.78135218668593,51.56490722075162,58.4080149515242,61.34070658978747,66.34223338111163,67.74702899823163,83.88909856003613,97.8442415963666,104.88591688758865,167.33441492717742,246.85350828068792,248.87114686630468,387.1400779314563,398.93017405431397,802.9189879031235
15,0.5,100.0,50.0,50.04637840885803,51.205218369542564,58.1708172287482,66.40580437633491,66.97540887122291,72.78590138235616,98.42425377178125,142.6125464974332,187.30891626149645,285.0749901834306,326.72303027255833,335.74649769211595,477.4424413548437,624.6464260631269,2949.432988253276
15,0.5,100.0,50.0,50.46012831411626,51.74485116211232,58.08449665687431,64.19749810858404,67.57315581735263,76.62770833975564,82.92015812768452,110.21308731817189,111.81167196876437,116.34636499915818,127.01240883041419,129.47442052974458,143.04960135557315,1059.517655395966,1721.1048746893275
15,0.5,100.0,50.0,50.55485797714485,50.951214198667266,51.709155026996875,54.691831818834935,58.399385947522774,63.42974111898701,63.490592117625766,79.04837474750111,112.80952883259233,129.33980493899924,152.5784349057471,439.397465890375,594.3563709265552,1218.8249428990828,3087.8744760366912
15,0.5,100.0,50.0,50.057062920237726,50.132567739451794,51.041329872526106,55.51180651772689,57.28712480213562,59.61645666154839,82.26311526171767,89.28297465976976,96.36860270433745,146.72767722367007,208.87181541976253,238.5246006004793,380.3946723927209,1281.329342460785,1887.7901089176748
15,0.5,100.0,50.0,50.3042084357495,50.37837683193437,51.10668675598663,51.971429648809554,54.69684952719937,56.36751129097647,77.56489955185697,88.47654841237465,130.4865689847109,131.16393406525464,141.89725268020769,186.76606936925057,221.61058880064476,452.5988059416044,1000.8623397858545
15,0.5,100.0,50.0,51.004919536116354,58.7635140896452,63.20977485601618,69.05122269099772,69.30069014046643,82.04269884502139,89.66166724052869,99.91480448776551,100.32720461332245,100.40278979591747,101.82135350200934,103.81642309959904,105.77326553779821,167.1488342264978,322.64757471089894
15,0.5,100.0,50.0,50.797914018335476,55.49435736826163,58.750675749843154,75.61407386124591,80.34923018168561,94.29282031799463,115.06607429185006,117.41830239952698,134.36900706396614,138.6499738579671,228.20622673098387,324.2867780550967,373.2227703183622,466.64985201727126,948.2244010574581
