n,beta,eta,gamma,t1,t2,t3,t4,t5,optimal_delta,best_mse
5,1.0,100.0,1000,1003.8300383973245,1017.4091166505042,1056.5527049791872,1074.4913021883754,1101.754179326729,0.13,702.4405647264846
5,1.0,100.0,1000,1002.5816916387618,1006.2720817805354,1007.0306890835768,1190.5971809687285,1198.2579006152857,0.01,1780.0127406575534
5,1.0,100.0,1000,1061.4334208576056,1063.2383197302195,1077.6216486061194,1257.3487105906875,1262.2110023082987,0.01,5187.003054681862
5,1.0,100.0,1000,1004.4104516461738,1011.4616809092997,1043.2215500875927,1046.456646647172,1067.8940414834246,0.05,1602.8730827495751
5,1.0,100.0,1000,1031.2503561204794,1068.0294583340894,1081.841194339123,1255.776801459576,1336.7737437649819,0.01,2357.52757488943
5,1.0,100.0,1000,1010.9275772060669,1040.1663591277272,1087.2096663988038,1090.0732794826092,1183.1857881558253,0.38,9.063496224122233
5,1.0,100.0,1000,1003.0170390579113,1003.715726305964,1010.7238388360117,1030.5687158290639,1067.7936914131083,0.01,7151.54011046147
5,1.0,100.0,1000,1008.119794647231,1010.9230528746923,1026.8764821773793,1064.6452376975337,1093.3273165675346,0.01,4625.276540772497
5,1.0,100.0,1000,1015.2244653697459,1021.0597286082157,1027.243457213526,1128.3971509546059,1200.3869946248753,0.01,2573.382305704609
5,1.0,100.0,1000,1001.0147050205225,1008.1551171187472,1057.8476519026692,1083.902775723507,1113.3938791998894,0.14,660.9288081790778
5,1.0,100.0,1000,1012.1685373576267,1036.0549145048794,1053.5359338345115,1160.7958853731593,1205.8263194711108,0.03,7.608907203152033
5,1.0,100.0,1000,1000.9307811297642,1002.5778266316091,1016.9193083319836,1036.5869108136224,1236.0637687609803,0.01,4520.122756920969
5,1.0,100.0,1000,1009.2322331279727,1015.7577592368834,1019.9843611926938,1034.6290826871787,1127.1081565448735,0.01,5095.521602198776
5,1.0,100.0,1000,1017.3268348570382,1082.5988246081633,1098.367384828793,1101.6082459519469,1172.0978537305207,0.5,13.165968734061863
5,1.0,100.0,1000,1004.3515301739466,1005.3458582142899,1034.4208989357871,1137.4412581635527,1163.753635119731,0.01,1958.8293444303388
5,1.0,100.0,1000,1018.2503167085868,1025.4769081129582,1078.5870041040164,1128.5838429090386,1174.3601931229537,0.06,10.54596233115579
5,1.0,100.0,1000,1013.9674306904874,1018.4325307456047,1030.3117833055383,1035.1520574878002,1212.6490527653953,0.01,4545.406159204554
5,1.0,100.0,1000,1000.9139128940699,1020.5399440641189,1071.8546470569024,1109.1694609527956,1129.625337070987,0.3,189.80440390519038
5,1.0,100.0,1000,1009.3614763313989,1032.5349547089465,1035.2928747401916,1094.240028793709,1137.4399653113908,0.01,854.042106581564
5,1.0,100.0,1000,1009.9677337721932,1015.6176430386972,1054.0816143290094,1109.6927670829516,1148.6430739398998,0.01,768.4965288115279
5,1.0,100.0,1000,1013.0597674705533,1036.058374705609,1071.6241443299486,1072.6862174347402,1213.3121597178988,0.01,168.20099037807395
5,1.0,100.0,1000,1013.0260747368317,1014.1604101070794,1019.4577795949998,1056.3401218222086,1177.181685190846,0.01,6000.379542744282
5,1.0,100.0,1000,1001.1314027565156,1032.4779487354947,1045.4613733543931,1096.8653097079928,1117.9198101560748,0.34,401.6647971472614
5,1.0,100.0,1000,1008.0696585352463,1041.7022960516197,1054.040981993825,1142.181571333766,1165.9360267287298,0.27,11.799367595329237
5,1.0,100.0,1000,1003.843889324308,1024.8446793264613,1051.2587943216206,1173.6521960331609,1256.930094975589,0.5,66.05125792982956
5,1.0,100.0,1000,1046.586674307036,1051.1621743142564,1124.3157362375264,1151.1315939333472,1154.9680001736692,0.17,206.76121871211095
5,1.0,100.0,1000,1001.423046826856,1003.9061342000994,1009.871120440607,1041.3675938462857,1068.9598273994854,0.01,6160.9224433857225
5,1.0,100.0,1000,1017.5264971910663,1041.833228161317,1149.3620504142314,1165.3366498935738,1219.9190652201332,0.5,2357.3819388393877
5,1.0,100.0,1000,1003.4441717894605,1005.3730364720443,1005.4803427233326,1059.7045095450408,1060.4583323961588,0.01,6431.502879588163
5,1.0,100.0,1000,1002.1415987039495,1018.4923922490839,1095.2860095340209,1105.8500150367015,1123.417961360411,0.41,151.12876864463792
5,1.0,100.0,1000,1060.0777540479523,1092.0702327175145,1110.017116923086,1182.0431779331059,1350.9502163777659,0.01,2720.727666497178
5,1.0,100.0,1000,1012.934954135587,1031.6723043982101,1045.449307021326,1085.4704269021722,1122.8597149919287,0.01,1190.5072609055212
5,1.0,100.0,1000,1026.4519005642792,1027.9439033516567,1037.6308712795578,1047.7414728604128,1144.3838679357254,0.01,6954.463469415204
5,1.0,100.0,1000,1082.9669644597313,1085.3003820278823,1105.793218303352,1121.8135319230669,1154.3658029139372,0.01,10301.603559898169
5,1.0,100.0,1000,1006.1964899790223,1033.389959685813,1069.448671984958,1097.7934591502528,1298.4673500803826,0.5,79.26935225471836
5,1.0,100.0,1000,1067.21014662085,1079.0290454559208,1098.338759203671,1101.4572442648093,1156.3962110947627,0.01,6247.914931383792
5,1.0,100.0,1000,1008.9948521771388,1009.7524296277282,1070.4208235158999,1208.3477585220653,1279.6699955705699,0.38,18.414534182262447
5,1.0,100.0,1000,1078.5105760523957,1116.7044531662823,1119.1069481577524,1388.0380623324202,1403.0737808281983,0.5,8484.742265204046
5,1.0,100.0,1000,1018.234439365294,1046.3884792013203,1157.2831801108282,1271.1756210050296,1387.3391366535984,0.5,7540.6774989067335
5,1.0,100.0,1000,1005.6806068888724,1012.3173122016785,1130.5140888502983,1142.1807245055097,1287.198443060583,0.5,915.0966353794768
5,1.0,100.0,1000,1002.4115839949296,1015.7107023536403,1033.5651036538702,1219.5698874075188,1244.2141326845215,0.01,1.0049293844890477
5,1.0,100.0,1000,1028.8222725930807,1094.9259941739444,1097.2871388330602,1179.0554400480676,1224.462550288069,0.5,2344.881256842933
5,1.0,100.0,1000,1003.0628943454442,1018.0557827248114,1158.0512869409006,1225.3559689274637,1255.0145734301716,0.5,7239.481733801904
5,1.0,100.0,1000,1023.8572918231783,1025.1770582893594,1101.6945987461315,1159.8345975603297,1246.1999876565003,0.2,140.01112475284032
5,1.0,100.0,1000,1000.4343042069715,1008.7393885960308,1076.4899196048004,1076.6309253845823,1077.817312693166,0.24,829.0209133956484
5,1.0,100.0,1000,1065.4595565071008,1126.4616274991245,1201.4849381700783,1234.3396313784885,1264.1809297310454,0.5,7027.048375442665
5,1.0,100.0,1000,1012.2173010160288,1025.2844101041358,1038.7522918209688,1042.0508156605038,1268.1924659737444,0.01,1907.5072451946905
5,1.0,100.0,1000,1011.4130989467868,1036.6065996508262,1070.162318931609,1121.5590685372106,1253.3074969771976,0.01,40.99096670252312
5,1.0,100.0,1000,1002.7522694617838,1010.8325015498103,1035.9582308367078,1045.0739447075275,1101.8782285574998,0.01,2768.349127737164
5,1.0,100.0,1000,1000.050560926452,1000.7072345178489,1024.2372515473203,1228.7505081680588,1283.1006036853466,0.01,862.7014287325545
5,1.0,100.0,1000,1016.503938138521,1062.4118399792474,1064.9333141027612,1164.170687152176,1234.6700003481978,0.5,272.8541989289431
5,1.0,100.0,1000,1012.2311448567912,1045.752318865211,1081.5773493777422,1115.6257058582428,1205.4502013308434,0.5,226.19596469040187
5,1.0,100.0,1000,1001.227813096004,1020.5087663707767,1047.2695871400936,1057.549171716283,1099.6346901864413,0.14,948.0759460253338
5,1.0,100.0,1000,1013.6013092807752,1160.9873494143771,1269.3237174528126,1293.92837398509,1299.5468887084908,0.49,12676.443201078586
5,1.0,100.0,1000,1018.1396780906657,1085.8373268968046,1122.094709148865,1126.318353367653,1208.4986714738616,0.5,2301.898994174499
5,1.0,100.0,1000,1024.9666681312187,1031.2545928260856,1054.0749715757065,1116.6309877979431,1179.4295015187947,0.01,2549.256021764212
5,1.0,100.0,1000,1019.541526459372,1023.9304451236482,1045.323872193768,1183.3032452040334,1187.258685886683,0.5,1422.0613145168827
5,1.0,100.0,1000,1049.5564500503745,1056.4651574790846,1058.1400428829907,1082.0530031606,1300.0758572157074,0.01,6067.322090050626
5,1.0,100.0,1000,1001.8617498237085,1003.3255415328142,1016.6298987736977,1031.0385525504355,1169.447645616939,0.01,5337.386887302168
5,1.0,100.0,1000,1019.4579409428798,1078.7035945558534,1111.0999354227213,1123.3882147499448,1359.44183451632,0.5,2861.5706641712154
5,1.0,100.0,1000,1022.418035356603,1079.936849665694,1133.6863743223366,1197.074593297342,1199.1632235163813,0.5,4318.536002944473
5,1.0,100.0,1000,1005.0098717204181,1027.5255919472027,1035.2935214265565,1046.1451733893718,1279.9275046545004,0.01,633.552967833745
5,1.0,100.0,1000,1009.4237277330595,1025.1765953130384,1043.4425790208916,1136.0809958091374,1544.3241820820097,0.5,88.27872434770704
5,1.0,100.0,1000,1003.3233414021961,1016.6651495826022,1069.6393368534298,1109.4041053314281,1141.2187489645926,0.17,194.47345065539997
5,1.0,100.0,1000,1007.6656486160869,1019.598019733575,1078.3506970071323,1140.6214009806793,1192.7716766555302,0.37,3.7827602210407765
5,1.0,100.0,1000,1023.868103318858,1033.938741492889,1035.2100067564909,1082.727618040599,1133.4897497667946,0.01,3896.1197816053664
5,1.0,100.0,1000,1025.9175938212263,1049.5066386196888,1080.2098033964198,1088.1981448861359,1124.56707669141,0.18,91.19350859670439
5,1.0,100.0,1000,1000.8236978993845,1037.4269167411696,1054.5401867043581,1134.4769288580578,1291.8749046199525,0.01,523.8721398211916
5,1.0,100.0,1000,1009.0848456816574,1057.9513497872533,1060.634391535353,1078.8853258767365,1142.2848190260513,0.4,178.53520538401068
5,1.0,100.0,1000,1001.7995384208369,1002.3993208141217,1009.9850271048678,1029.7651655687312,1164.2313245194277,0.01,6378.161963547001
5,1.0,100.0,1000,1066.5149535906094,1104.5194745180195,1164.7223188626913,1196.93856265954,1235.183773139343,0.5,2810.4433620271866
5,1.0,100.0,1000,1007.4335392363407,1048.1896119033252,1056.1394133505373,1110.0630987891313,1324.2255240337593,0.01,307.7997345785616
5,1.0,100.0,1000,1009.6837937844581,1011.4358296289902,1041.758606896788,1059.847952047468,1098.213878528682,0.01,2570.4954381149305
5,1.0,100.0,1000,1012.3389134555576,1040.0865561833687,1044.0142456914195,1045.0604860373173,1053.7417257575155,0.07,1514.6827742322348
5,1.0,100.0,1000,1011.7830406080548,1012.5653470867961,1037.6955567716814,1063.1412774565779,1086.6104201650865,0.01,1422.6611148650213
5,1.0,100.0,1000,1048.3035710268941,1049.803037517977,1150.7635814345083,1277.9016196238967,1326.9715952211327,0.33,2660.847104600686
5,1.0,100.0,1000,1001.8129885001149,1028.1259740858989,1052.0707564668776,1060.9899884938175,1077.3697416427651,0.26,1009.3322555123574
5,1.0,100.0,1000,1024.589934159823,1025.7699107103206,1059.0056248342137,1121.634598680344,1139.2435954577518,0.01,115.39851481813756
5,1.0,100.0,1000,1005.1382398785356,1028.896292609472,1123.678738876094,1164.474742181212,1167.4742395667745,0.5,1025.9720007473518
5,1.0,100.0,1000,1015.3079210813996,1022.3927851346776,1032.459704730702,1106.3911656645632,1168.7460087464701,0.01,2722.3841342515534
5,1.0,100.0,1000,1017.9735056133316,1042.6031957009382,1125.907100617245,1127.8134321668358,1272.0785057968874,0.41,555.4977679203198
5,1.0,100.0,1000,1029.1234594699154,1063.5149501313515,1176.6721826656424,1186.5316955205942,1343.024794433866,0.5,7017.556441581903
5,1.0,100.0,1000,1027.7114700677096,1045.5483093067517,1076.2426616965,1149.8077605942392,1327.3248308346326,0.01,538.1203692184214
5,1.0,100.0,1000,1023.3125064620206,1094.4796915918153,1133.5210349823494,1241.2232382551883,1281.5524319542506,0.5,10938.362024810123
5,1.0,100.0,1000,1008.0594032048546,1084.2996440627162,1090.5418621514646,1109.747893492375,1616.9495589587232,0.34,6271.898238159051
5,1.0,100.0,1000,1020.9063013055954,1042.2365236875507,1088.1859875255193,1097.6081034852061,1114.2085213370126,0.22,93.66129799203708
5,1.0,100.0,1000,1058.0027033754925,1069.7417268667114,1085.1543288704536,1119.0683514635475,1353.3351970375102,0.01,4326.939882017498
5,1.0,100.0,1000,1017.0572283059297,1037.153777670312,1040.6874808536109,1390.7687998740316,1469.916063603058,0.5,2855.9252569600903
5,1.0,100.0,1000,1018.5717430895024,1045.0440709721374,1045.268333709785,1045.5787697578937,1181.5025280546565,0.01,1406.256768251368
5,1.0,100.0,1000,1000.7202606570896,1006.565762682706,1009.1810433118592,1064.8524092107068,1194.5214119045597,0.01,3577.931095102241
5,1.0,100.0,1000,1027.7141424270353,1077.372152317553,1094.210335645494,1119.687702222361,1172.7167500766454,0.5,131.64066702710213
5,1.0,100.0,1000,1010.4950497145504,1021.0099679299003,1050.8605461982643,1138.3760928123827,1236.415268785637,0.01,453.228216772809
5,1.0,100.0,1000,1002.1975225043368,1013.4412700809553,1016.2836380214962,1051.8701433050958,1093.678700295924,0.01,3514.7670350189105
5,1.0,100.0,1000,1041.0166436008394,1113.8707049448167,1150.951594120533,1209.9944190239444,1350.8680149657396,0.5,10452.563848031074
5,1.0,100.0,1000,1084.268916345705,1108.067951580023,1198.2239914822303,1216.9542796503765,1219.039888444681,0.23,3755.207479268171
5,1.0,100.0,1000,1015.6850518934801,1017.4434264879025,1021.3665289159952,1036.5871712878015,1075.4879977808878,0.01,7553.429655009167
5,1.0,100.0,1000,1028.6459366633203,1040.3835536669264,1047.5374015907664,1125.272864355511,1180.7805479743413,0.01,2370.725757987545
5,1.0,100.0,1000,1035.8601844240372,1055.9669333408622,1060.6079665884058,1083.3250252648797,1098.3716523366209,0.01,308.5126937275676
5,1.0,100.0,1000,1011.1635785282658,1026.6357479897201,1030.3179918173964,1069.1832008904858,1080.8548605966675,0.01,2538.673742916918
5,1.0,100.0,1000,1017.9219359809889,1036.1566082045813,1058.5231572487603,1247.350884751684,1278.8124358634873,0.5,421.98513883481417
5,1.0,100.0,1000,1045.2858645764175,1068.5521347617146,1087.2392501634733,1234.891174410791,1267.030854418473,0.01,1560.154310328913
5,1.0,100.0,1000,1023.6738741691041,1039.9498869049653,1045.9599350956694,1114.1026359557957,1410.4115906510924,0.01,752.0185068801311
5,1.0,100.0,1000,1008.0580397874049,1057.1308444151562,1091.462787872322,1104.1783895415467,1193.029603987176,0.5,1316.2820963237937
5,1.0,100.0,1000,1098.4385262797937,1103.4134229316262,1206.0962109026125,1257.515564899888,1348.0883190422746,0.25,7145.418102361064
5,1.0,100.0,1000,1030.1853703259073,1117.1927983856638,1146.0771981591718,1148.8788977202435,1156.3094927846603,0.28,469.22938290631026
5,1.0,100.0,1000,1009.0098865431512,1033.7954642350212,1071.6509567338408,1079.7083287620944,1110.8583199477007,0.31,334.25064712586277
5,1.0,100.0,1000,1005.1756449577136,1020.1442582339243,1024.6631761737503,1027.061191799,1035.608354736572,0.03,2660.325943447674
5,1.0,100.0,1000,1040.038623516008,1041.1824662219599,1091.8254418013057,1092.3290752491212,1631.664692420383,0.01,2256.3026529033646
5,1.0,100.0,1000,1002.7846557188659,1012.4797971925941,1072.7805652118047,1080.5407243990476,1114.7879534693407,0.23,501.9198761611952
5,1.0,100.0,1000,1020.5637406178247,1035.6841519395318,1059.3391652117027,1077.0718756282142,1321.1989564411733,0.01,894.0682065837132
5,1.0,100.0,1000,1003.9920694014052,1035.3049306542612,1100.168744070165,1115.5335272801665,1339.808672973296,0.01,1248.5223092015442
5,1.0,100.0,1000,1045.5519288670446,1055.9298486793978,1074.292495942554,1087.1370903398497,1094.212497195216,0.01,371.103235747139
5,1.0,100.0,1000,1013.7247520538386,1017.8044709513127,1020.7261048579018,1086.757034460652,1378.7895881399143,0.01,3088.0385153205198
5,1.0,100.0,1000,1000.2723555089148,1016.7848374000497,1018.9906152312897,1023.3061279885745,1193.4862214261764,0.01,2438.9279033607804
5,1.0,100.0,1000,1003.2430294557363,1020.8420063665089,1027.2712157540325,1054.4018539137653,1266.7327367635069,0.01,1059.7360754004233
5,1.0,100.0,1000,1009.1828163882504,1074.3821019708694,1093.4938289368986,1149.4581823530616,1206.1536588730885,0.5,3820.6179111353363
5,1.0,100.0,1000,1029.9359317322233,1032.0088892826536,1046.6888177377127,1047.4031915681885,1067.2904954235714,0.01,5927.901190298288
5,1.0,100.0,1000,1027.8341155043017,1067.7581138330643,1093.753125880749,1119.1420850216482,1122.7268043613155,0.35,1.4165074378537388
5,1.0,100.0,1000,1011.269530384018,1036.6061873849078,1078.3783946660756,1134.560047263967,1226.044688970361,0.02,67.01191949534406
5,1.0,100.0,1000,1003.2232900449516,1042.5804666129095,1055.4848131301833,1055.8779425858736,1106.0160439576466,0.3,665.9166312613727
5,1.0,100.0,1000,1004.4532099921929,1034.9305745073373,1041.2487623492975,1081.9667135532834,1116.831668180441,0.25,516.6697704412397
5,1.0,100.0,1000,1008.3730223309107,1008.7860720183579,1129.4168322517912,1162.3769621912381,1280.5091114219501,0.5,1303.5158619475885
5,1.0,100.0,1000,1023.2778589145108,1032.8042060244957,1037.0563028421884,1116.8784637908527,1217.1772195171698,0.01,2472.452856691932
5,1.0,100.0,1000,1048.894029749263,1059.8179940045272,1083.5528595618298,1088.791282056951,1107.7942441781054,0.01,173.63322073878643
5,1.0,100.0,1000,1009.6183780217958,1031.051702111292,1031.622690508804,1157.3226823965401,1194.654845037396,0.01,148.2579592354276
5,1.0,100.0,1000,1024.4901376138598,1025.571248941848,1046.141653286965,1065.7327968844315,1124.312799520175,0.01,5139.75713424063
5,1.0,100.0,1000,1002.2144444788831,1043.8317359172845,1072.523752771909,1111.7479289472747,1202.3760112755285,0.5,1348.1863599547328
5,1.0,100.0,1000,1003.3968201809705,1004.1514464261458,1039.2368090447223,1071.2386423640125,1112.4021136131287,0.01,1006.1293060026512
5,1.0,100.0,1000,1029.6680726802267,1041.3356673871215,1116.298697552167,1175.948826085173,1334.8121020585259,0.5,848.551183911359
5,1.0,100.0,1000,1013.076657522747,1014.5977312072831,1019.307874094024,1019.7147381820407,1186.0787734830003,0.01,6897.374861820117
5,1.0,100.0,1000,1014.6145462001217,1019.0159500107275,1029.3905032230136,1045.7572320607958,1072.9478161894492,0.01,5744.800967697783
5,1.0,100.0,1000,1030.123849100279,1046.3822455063898,1057.820528178611,1069.3642453569805,1083.540217826694,0.04,595.1177778382846
5,1.0,100.0,1000,1038.3353200749461,1043.72535380279,1050.0892303903659,1072.0391370879129,1098.0823300568716,0.01,6885.838743938755
5,1.0,100.0,1000,1007.2590528999134,1068.2641716476535,1072.6576255022444,1189.8381377036103,1203.6786521113536,0.5,3040.0922145104505
5,1.0,100.0,1000,1035.093386113103,1057.0467004497127,1071.3203728278609,1153.9529408325473,1182.7220130301669,0.01,816.3228399168963
