sim_id,est_beta,est_eta,est_gamma,r_squared,gradient_type,grad_min,grad_max,sigma_min_min,sigma_min_max,sample_data
500,4.499834,2171.693769,0.000000,0.688729,below_offset,-0.554379,-0.010481,174.656566,291.334279,"[1471.8401915144773, 1539.264896067274, 1545.3937953059876, 1860.6301558443015, 1880.2439206399174, 2809.4595035711573, 2846.806401742717]"
500,0.856369,262.671959,1772.416692,0.966765,below_offset,-0.098708,0.137821,53.508509,83.359584,"[1790.319891108604, 1807.662006161291, 1879.1718441078401, 2009.251212983257, 2042.2371708020187, 2199.9422441366555, 2405.919910923696]"
500,7.534423,2114.418226,0.000000,0.792537,below_offset,-0.536694,-0.002494,69.812853,136.888373,"[1674.1609795980764, 1720.234487115472, 1757.1122350056748, 1852.2097085645719, 2114.124028589071, 2366.0226473934604, 2482.02266222302]"
500,0.763738,400.451622,1605.627840,0.969032,below_offset,-0.370620,0.119538,97.168752,174.598117,"[1621.8463031870467, 1689.5998701705594, 1715.4694163119793, 1919.144523626248, 1932.3214617287272, 2478.168123624414, 2580.6051088284003]"
500,4.357216,1866.682192,0.000000,0.667108,below_offset,-0.932515,-0.018216,103.328535,265.554964,"[1258.7548030600765, 1317.0364374993067, 1414.6435697376758, 1446.2903748012404, 1591.5552417794806, 2297.3083601125686, 2649.140777555842]"
500,5.593958,2257.394915,0.000000,0.577839,below_offset,-0.540319,-0.010037,152.195044,279.627529,"[1658.9924272218404, 1722.997126838879, 1849.9055341029573, 1870.9364361869832, 1882.3591538763071, 2793.082827156487, 2902.572547597548]"
500,10.696584,1890.119469,0.000000,0.424510,below_offset,-0.728233,-0.003446,68.859583,144.633710,"[1632.3652196889757, 1665.4295400661383, 1677.60795282258, 1691.4425299486097, 1708.798591740038, 2027.3532106477196, 2272.4949607631493]"
500,4.422827,2085.832574,0.000000,0.702902,below_offset,-0.843838,-0.015204,121.604657,276.391113,"[1409.5807067286307, 1491.3351342834628, 1532.3598302515175, 1631.0696964389008, 1869.4857304325606, 2568.4376209911507, 2890.2365021889655]"
500,6.146620,1857.305396,0.000000,0.723111,below_offset,-0.709004,-0.008899,71.150495,174.384097,"[1410.5519068393096, 1452.9444082835957, 1468.674969048751, 1588.1564043815144, 1855.4480772153202, 1918.5528342980806, 2447.9824464346075]"
500,2.911487,2077.776776,0.000000,0.724197,below_offset,-1.715940,-0.022578,228.233276,406.220629,"[1132.9877749631341, 1160.8378847615754, 1216.8882281424326, 1585.4626227755343, 1834.6827857487942, 3010.8841162152085, 3139.341125935909]"
500,4.080840,2467.457120,0.000000,0.775735,below_offset,-0.113349,-0.000228,282.173291,304.360365,"[1586.4736087038336, 1596.5944967558894, 1730.1234114343188, 1969.2683523810965, 2682.2367968939666, 3069.5706135861374, 3129.7591010406595]"
500,0.615230,594.832778,1328.330885,0.982241,below_offset,-0.566543,0.177845,124.214276,250.196883,"[1341.7483690120575, 1375.944558230423, 1518.5598181133155, 1711.1913557963612, 2070.713924764552, 2512.42888255445, 3032.7164438949612]"
500,0.803227,317.002603,1371.071265,0.930130,below_offset,-0.360686,0.136516,98.195726,165.830565,"[1384.9204697823056, 1454.6844485708696, 1466.8146083593374, 1475.790996707372, 1755.8638066148928, 2039.05618270907, 2282.3693185385987]"
500,5.322066,1844.557677,0.000000,0.593296,below_offset,-0.533224,-0.013959,141.688029,248.417909,"[1373.8288872299356, 1374.318751659852, 1374.8596696387121, 1583.9990919320294, 1703.8442661646322, 1896.8401199496266, 2662.167294012072]"
500,0.719987,368.269412,1398.423969,0.986548,below_offset,-0.389418,0.085709,61.365610,134.940076,"[1412.549463708288, 1444.4318854000355, 1546.0495505193821, 1620.715813383508, 1857.1291568282836, 2039.1211413331168, 2357.6332767574477]"
500,3.555092,2009.481356,0.000000,0.562376,below_offset,-3.301203,-0.033537,103.019251,409.905215,"[1272.926344585784, 1312.2982719065974, 1361.5724767785612, 1465.4098912953393, 1606.0490195041684, 2404.747539989651, 3347.6992231441104]"
500,13.304033,2020.603536,0.000000,0.778271,below_offset,-0.266675,-0.002163,27.453210,77.458745,"[1769.1200199434004, 1814.240569309033, 1857.4606903914241, 1870.6295052570401, 1964.2396073208529, 2101.0520106653275, 2277.0743684992526]"
500,5.848837,1151.781796,1102.980243,-5.028569,below_offset,0.037532,0.132007,256.533993,371.217335,"[1369.440957908325, 2239.391861753962, 2248.977957912778, 2302.273371223413, 2330.3592103139513, 2442.4336508772353, 2456.778977662033]"
500,7.780000,2208.860822,0.000000,0.778718,below_offset,-0.150430,-0.002977,104.651769,144.614909,"[1766.594988688446, 1779.3933796794993, 1868.4871225985762, 2047.4626611754982, 2058.619396524393, 2499.842250122426, 2591.170461275058]"
500,5.000304,2024.455808,0.000000,0.589815,below_offset,-1.429024,-0.007895,140.652437,277.751208,"[1450.7463172493208, 1495.5814652417203, 1517.3797802786053, 1553.0274614239079, 1856.1363208903372, 2557.084748273932, 2664.1909333956114]"
500,5.833110,1989.767834,0.000000,0.766714,below_offset,-0.587565,-0.005124,91.846430,176.719760,"[1474.6860076837813, 1504.3792402419992, 1609.805486608494, 1641.8466213092947, 1947.0566823574513, 2335.5478565906697, 2457.8778437841856]"
500,7.248025,2194.715692,0.000000,0.580206,below_offset,-0.960698,-0.009585,80.496771,220.015351,"[1760.5745685562947, 1775.3064194608523, 1821.6334613542283, 1957.16011521114, 2107.432298922652, 2134.403207274647, 2911.360923045859]"
500,7.178838,1920.930091,0.000000,0.820740,below_offset,-0.058797,-0.000428,110.090062,121.141344,"[1502.2192517445026, 1513.8432209488315, 1574.7463487981581, 1717.2618948263223, 1988.4323075586076, 2117.7003598306264, 2243.643780957629]"
500,11.041889,1582.524968,0.000000,0.649177,below_offset,-0.360635,-0.000985,65.075441,90.502384,"[1365.2917948491954, 1381.7276782615277, 1386.7506500405632, 1398.4953642115993, 1606.9669554154525, 1668.8679697198963, 1817.663487276025]"
500,8.653180,2117.649228,0.000000,0.459190,below_offset,-0.675185,-0.008790,64.674468,201.062813,"[1752.7097803736706, 1802.3034182094975, 1862.7725147175202, 1924.9298834121273, 1940.0501561450692, 2044.4468139354592, 2746.6097094927027]"
500,7.796025,1908.435098,0.000000,0.794829,below_offset,-0.374336,-0.005017,49.147829,120.696209,"[1527.2454666827762, 1574.1141167798355, 1589.9717589730508, 1732.4685025979866, 1855.0355948829335, 2020.4184971462723, 2326.4058719688987]"
500,4.547940,2207.927701,0.000000,0.561139,below_offset,-2.221688,-0.022048,89.863467,355.785637,"[1549.4937910425083, 1598.5523093355412, 1632.8482764442579, 1778.3034522642395, 1833.9621386444937, 2451.0446510277475, 3358.21880531511]"
500,5.369790,2052.361691,0.000000,0.664961,below_offset,-0.843469,-0.010779,91.108153,238.569280,"[1499.4467506148922, 1563.6792457565875, 1589.7299895812093, 1665.1340844229003, 1854.4541776601784, 2397.5633217971013, 2752.5424305338956]"
500,9.922343,1869.421561,0.000000,0.708102,below_offset,-0.313640,-0.004605,45.794542,112.071542,"[1572.597645688048, 1615.2619613485108, 1624.5320295629808, 1745.0273075703813, 1833.9286525470197, 1856.8001928104838, 2250.0734008803847]"
500,4.216654,1815.692309,0.000000,0.752101,below_offset,-0.763534,-0.007955,148.487091,230.689317,"[1206.5591461890083, 1214.2685381297968, 1284.016247378227, 1454.7269937989154, 1755.1409700667468, 2264.6654860831895, 2451.452307578912]"
500,0.738480,376.217064,1431.359974,0.964981,below_offset,-0.157825,0.192466,103.537569,131.329841,"[1445.8181556364402, 1501.226365693992, 1526.7950335704973, 1661.6162946635718, 2020.354103098226, 2058.299051351155, 2270.472717286364]"
500,6.699999,2127.577076,0.000000,0.547886,below_offset,-1.424579,-0.010154,77.382344,238.451357,"[1683.2016188923412, 1715.8042376086933, 1723.5824082168897, 1805.5882842642122, 1985.7776251968849, 2174.931929651019, 2884.3609626727157]"
500,4.583241,2197.129187,0.000000,0.664050,below_offset,-1.459611,-0.006933,167.539558,297.342995,"[1523.202834849821, 1548.7458557064874, 1570.8654613376189, 1708.9862741743543, 2098.5244627670045, 2760.270461075716, 2934.058612570454]"
500,3.379838,1927.117935,0.000000,0.723299,below_offset,-0.895149,-0.023243,169.844686,328.927673,"[1137.9762121821464, 1177.4851871379856, 1326.510731058664, 1515.4528705362925, 1587.610087570104, 2704.649387985568, 2736.5748184140893]"
500,4.264749,2031.006902,0.000000,0.555635,below_offset,-2.054133,-0.025830,118.445045,356.354671,"[1395.7568153628113, 1425.4074308473146, 1485.8175140491317, 1501.2852928012933, 1946.7474915747084, 2036.1575817053292, 3226.2024580735538]"
500,4.891571,1882.337083,0.000000,0.753579,below_offset,-0.142047,-0.000501,179.977556,202.154661,"[1305.9566256938338, 1318.1791124233864, 1432.4472339518538, 1492.5501430542204, 2048.8943092781947, 2235.994266547594, 2316.5505564490677]"
500,0.840919,262.801473,1367.651439,0.969523,below_offset,-0.414711,0.173235,56.991875,143.088099,"[1381.4660995272566, 1417.5463337481056, 1514.8345429382089, 1531.904984901922, 1629.7065431601147, 1666.5382049679718, 2197.2129612733315]"
500,6.922552,1989.044284,0.000000,0.581196,below_offset,-1.271908,-0.009498,70.439411,208.197545,"[1583.590248567228, 1602.8026846319349, 1622.4620126103584, 1728.000160579366, 1881.0305506406987, 2004.6437081331803, 2661.737966338187]"
500,5.472559,2255.857698,0.000000,0.626221,below_offset,-1.083005,-0.012822,99.834920,274.707012,"[1671.6546568936274, 1695.5574199651558, 1823.7580506031527, 1843.5445116614933, 1972.690663925622, 2542.9242758399632, 3107.964322914455]"
500,0.784211,245.898335,1483.128303,0.881942,below_offset,-0.033328,0.025987,98.107876,107.912298,"[1498.109396841647, 1500.7722903444212, 1541.674935372946, 1658.8285688610513, 1893.4927438916611, 1920.6507269797157, 2153.8426205300766]"
